CODGEO,LIBGEO,services,commerces,enseignement,sante,transport,sport_culture,tourisme,total
69058,,21,0,3,3,0,12,0,39
69059,,165,87,9,30,15,15,6,327
69060,,18,0,9,12,0,24,0,63
69061,,69,12,3,3,0,12,0,99
69062,,33,0,3,6,0,15,0,57
69063,,264,51,9,93,15,33,3,468
69064,,219,96,15,189,15,48,15,597
69065,,72,3,3,0,0,12,3,93
69066,,312,75,24,117,9,54,6,597
69067,,87,9,3,6,3,27,0,135
69068,,132,24,3,81,12,33,0,285
69069,,717,309,27,618,45,66,6,1788
69070,,60,18,6,15,0,63,6,168
69071,,42,6,3,12,0,12,0,75
69072,,687,231,45,318,33,96,36,1446
69074,,105,18,6,15,3,24,0,171
69075,,3,0,0,0,0,3,0,6
69076,,126,42,3,102,3,36,3,315
69077,,78,9,3,3,0,3,0,96
69078,,51,3,3,18,0,18,0,93
69080,,129,15,3,39,6,18,0,210
69081,,792,405,111,1287,72,135,27,2829
69082,,30,0,3,0,0,0,0,33
69083,,36,15,3,9,0,18,0,81
69084,,111,39,6,18,0,21,12,207
69085,,108,30,3,24,3,21,3,192
69086,,132,18,3,51,12,24,3,243
69087,,132,21,6,93,3,24,0,279
69088,,414,129,15,303,30,45,0,936
69089,,654,180,30,444,63,102,15,1488
69090,,51,0,3,9,3,15,0,81
69091,,1410,438,84,519,165,168,12,2796
69092,,474,120,30,408,21,45,6,1104
69093,,54,9,3,42,3,27,0,138
69094,,429,54,6,150,27,39,6,711
69095,,45,12,3,6,0,15,0,81
69096,,705,93,21,204,39,57,6,1125
69097,,51,3,3,0,0,9,0,66
69098,,33,3,3,0,3,15,3,60
69099,,105,6,9,18,3,18,0,159
69100,,555,87,24,294,36,66,6,1068
69102,,30,3,3,3,3,15,0,57
69103,,57,9,3,18,0,9,6,102
69104,,27,3,3,0,0,9,0,42
69105,,60,6,3,45,0,12,3,129
69106,,54,12,3,9,0,6,0,84
69107,,99,42,12,42,3,33,6,237
69108,,33,6,3,15,0,21,0,78
69109,,36,12,3,0,0,6,3,60
69110,,105,12,6,21,6,24,0,174
69111,,78,36,3,42,6,12,3,180
69112,,414,75,12,165,21,54,12,753
69113,,57,9,3,18,0,15,0,102
69114,,291,69,9,81,3,57,3,513
69115,,399,81,24,189,3,30,12,738
69116,,468,231,30,129,6,39,15,918
69117,,273,66,9,57,9,27,9,450
69118,,171,27,9,90,6,33,0,336
69119,,39,0,3,9,0,6,0,57
69120,,27,18,3,6,0,15,3,72
69121,,225,102,6,66,6,21,0,426
69122,,144,6,6,51,3,30,0,240
69123,,29832,13110,2373,23802,2142,2073,1293,74625
69124,,30,6,3,0,0,12,0,51
69125,,114,9,3,24,3,12,0,165
69126,,39,12,3,21,3,3,0,81
69127,,180,39,30,129,6,45,6,435
69130,,12,0,0,0,0,3,3,18
69131,,288,42,9,90,21,24,0,474
69132,,39,6,3,27,0,12,0,87
69133,,279,24,9,111,9,30,3,465
69134,,12,0,0,6,0,6,0,24
69135,,123,33,18,51,0,39,6,270
69136,,213,48,6,93,3,27,0,390
69137,,30,0,3,3,0,3,0,39
69138,,27,0,3,0,0,0,0,30
69139,,114,18,9,45,0,24,0,210
69140,,120,15,3,39,6,21,9,213
69141,,468,135,15,393,9,72,9,1101
69142,,243,27,21,159,36,75,6,567
69143,,537,225,33,483,51,90,15,1434
69145,,27,18,3,21,0,15,0,84
69148,,141,15,6,42,0,33,0,237
69149,,1851,579,138,1074,156,213,36,4047
69151,,96,21,6,24,6,18,6,177
69153,,51,12,3,30,0,27,0,123
69154,,156,30,3,45,15,45,6,300
69155,,81,9,6,3,3,24,3,129
69156,,135,12,3,54,0,24,0,228
69157,,336,87,21,105,6,39,6,600
69160,,87,6,6,21,0,21,3,144
69161,,36,12,3,6,0,18,6,81
69162,,129,21,3,12,3,36,6,210
69163,,255,24,6,57,12,51,3,408
69164,,21,3,3,0,0,9,3,39
69165,,60,9,3,12,6,18,3,111
69166,,15,3,3,3,0,9,0,33
69167,,39,0,3,0,0,0,3,45
69168,,93,18,3,12,9,24,0,159
69169,,36,0,3,3,0,9,0,51
69170,,75,6,3,21,3,24,3,135
69171,,186,48,6,78,12,42,0,372
69172,,57,3,3,0,0,6,0,69
69173,,72,15,3,3,0,21,3,117
69174,,42,0,3,6,0,27,6,84
69175,,168,12,9,15,3,27,3,237
69176,,282,42,12,120,12,39,0,507
69177,,81,6,3,27,0,18,3,138
69178,,60,15,3,0,0,9,0,87
69179,,252,33,12,75,3,66,3,444
69180,,9,0,3,0,3,6,0,21
69181,,15,0,0,6,0,3,0,24
69182,,33,3,3,6,0,3,0,48
69183,,6,0,3,3,0,3,0,15
69184,,63,12,6,15,3,24,3,126
69186,,30,3,3,3,6,0,0,45
69187,,39,6,3,6,0,12,0,66
69188,,42,6,3,24,6,12,3,96
69189,,171,27,6,420,9,0,3,636
69190,,138,33,12,33,3,45,3,267
69191,,258,45,18,117,18,39,3,498
69192,,12,6,0,0,0,0,0,18
69193,,57,0,3,0,0,18,0,78
69194,,444,99,12,138,9,42,6,750
69196,,51,6,3,6,0,15,0,81
69197,,144,45,6,39,3,21,3,261
69198,,33,3,3,9,0,12,3,63
69199,,1548,222,36,294,252,87,15,2454
69200,,87,12,6,9,0,21,0,135
69201,,126,45,12,63,3,30,0,279
69202,,822,219,45,1221,78,114,30,2529
69203,,69,3,3,0,0,27,0,102
69204,,1050,414,66,618,60,108,27,2343
69205,,231,42,6,114,15,30,9,447
69206,,333,60,12,63,18,39,0,525
69207,,120,21,6,45,15,48,6,261
69208,,81,15,3,24,9,24,0,156
69209,,48,9,3,30,0,15,0,105
69212,,27,0,3,0,3,6,0,39
69214,,66,9,3,3,0,24,0,105
69215,,60,12,3,0,9,12,0,96
69216,,42,0,3,0,6,15,0,66
69217,,45,6,3,3,0,12,0,69
69218,,105,3,3,0,0,9,0,120
69219,,156,18,6,69,9,39,3,300
69220,,138,45,15,102,3,60,0,363
69225,,30,3,3,9,0,15,0,60
69227,,201,111,24,162,0,27,12,537
69228,,234,33,15,102,6,78,3,471
69229,,75,15,3,3,3,12,3,114
69230,,24,0,3,0,0,6,0,33
69231,,87,27,3,87,9,27,0,240
69233,,78,12,3,12,3,15,0,123
69234,,99,24,15,42,3,21,0,204
69235,,141,33,6,120,0,39,0,339
69236,,36,9,3,6,0,15,0,69
69238,,279,105,30,177,9,42,3,645
69239,,45,12,6,9,3,6,0,81
69240,,30,6,3,15,0,15,0,69
69241,,210,27,6,69,15,21,3,351
69242,,54,15,3,0,0,3,0,75
69243,,645,231,57,402,24,105,6,1470
69244,,1158,420,45,864,132,96,36,2751
69245,,48,15,3,60,0,12,3,141
69246,,111,15,3,45,0,21,0,195
69248,,300,99,36,123,12,96,3,669
69249,,234,30,6,87,3,21,3,384
69250,,231,60,6,129,12,42,3,483
69252,,36,6,3,6,0,18,0,69
69253,,27,9,3,0,3,0,0,42
69254,,78,3,3,6,0,18,0,108
69255,,339,78,12,129,21,57,6,642
69256,,3300,738,159,1035,537,288,27,6084
69257,,78,6,3,3,0,12,3,105
69258,,18,9,3,0,0,0,0,30
69259,,3819,546,198,1671,804,231,33,7302
69260,,234,66,9,153,15,36,0,513
69261,,6,0,0,6,0,0,0,12
69263,,48,12,3,0,0,12,0,75
69264,,2418,1389,123,1380,135,207,69,5721
69265,,51,0,3,6,0,15,3,78
69266,,8256,1857,513,5208,987,537,117,17475
69267,,93,72,21,66,0,21,6,279
69268,,207,51,9,117,12,30,12,438
69269,,72,18,3,18,3,27,6,147
69270,,291,147,9,108,18,45,9,627
69271,,969,147,30,204,45,81,12,1488
69272,,261,39,9,111,6,30,3,459
69273,,678,138,15,201,51,72,12,1167
69275,,2127,420,81,822,216,111,15,3792
69276,,669,78,21,240,108,63,3,1182
69277,,912,225,24,312,63,102,24,1662
69278,,483,93,6,87,27,39,6,741
69279,,381,87,24,96,24,45,6,663
69280,,204,21,3,66,3,27,3,327
69281,,147,18,9,51,6,12,0,243
69282,,2112,294,57,819,243,102,27,3654
69283,,795,150,21,243,66,48,3,1326
69284,,90,21,6,81,0,24,0,222
69285,,522,45,9,81,39,48,3,747
69286,,1518,351,90,996,294,174,15,3438
69287,,582,270,12,162,27,24,6,1083
69288,,414,66,9,120,36,51,9,705
69289,,339,66,9,105,15,27,6,567
69290,,3228,975,120,1569,486,159,60,6597
69291,,456,81,15,219,12,54,6,843
69292,,282,54,6,183,33,33,3,594
69293,,105,24,6,42,0,21,0,198
69294,,222,45,6,75,15,21,3,387
69295,,126,9,3,36,3,18,0,195
69296,,156,27,9,81,15,30,6,324
69297,,357,57,12,75,21,27,6,555
69298,,186,21,3,78,15,21,0,324
69299,,240,75,6,63,21,15,12,432
70001,,12,0,0,0,0,9,0,21
70002,,12,0,3,3,0,12,0,30
70003,,6,0,0,0,0,0,0,6
70004,,24,0,3,0,0,9,0,36
70005,,6,0,0,0,0,0,0,6
70006,,54,18,18,15,0,27,0,132
70007,,9,0,0,0,0,3,0,12
70008,,9,0,0,0,0,3,0,12
70009,,3,0,0,0,0,3,0,6
70010,,9,3,0,0,0,0,0,12
70011,,18,6,3,0,0,3,0,30
70012,,36,6,3,33,0,12,0,90
70013,,12,3,0,0,0,6,0,21
70014,,24,0,3,9,0,15,0,51
70015,,9,3,3,0,0,3,0,18
70016,,21,0,0,0,0,0,0,21
70017,,9,0,0,0,0,3,0,12
70018,,42,3,0,0,0,6,0,51
70019,,9,0,0,0,0,3,0,12
70020,,18,0,0,0,0,6,0,24
70021,,15,0,0,0,0,0,0,15
70022,,6,0,0,0,0,3,0,9
70023,,9,0,0,0,0,6,0,15
70024,,27,6,3,3,0,0,3,42
70025,,15,0,0,0,0,3,0,18
70026,,168,66,3,69,3,12,0,321
70027,,6,3,0,0,0,6,0,15
70028,,3,0,0,0,0,6,0,9
70029,,9,0,3,3,0,6,0,21
70030,,6,0,0,0,0,0,0,6
70031,,33,9,3,24,0,15,0,84
70032,,3,0,0,0,0,0,0,3
70035,,6,3,0,0,0,6,0,15
70036,,9,0,0,0,0,0,0,9
70037,,24,6,0,3,0,6,3,42
70038,,18,0,3,3,0,9,0,33
70039,,21,6,0,9,0,12,0,48
70040,,6,0,0,0,0,6,0,12
70041,,27,3,3,12,3,18,0,66
70042,,3,0,0,0,0,0,3,6
70043,,18,0,0,0,0,6,0,24
70044,,15,3,3,3,0,12,0,36
70045,,15,3,0,6,0,0,0,24
70046,,24,0,0,0,0,0,3,27
70047,,3,0,0,0,0,6,0,9
70048,,12,0,0,0,0,0,0,12
70049,,6,0,0,0,0,0,0,6
70050,,12,0,0,0,0,3,0,15
70051,,3,0,0,0,0,0,0,3
70052,,12,0,0,0,0,0,0,12
70053,,3,0,0,0,0,0,0,3
70054,,9,0,0,0,0,9,0,18
70055,,24,0,3,6,0,9,0,42
70056,,12,0,0,0,3,6,0,21
70057,,15,0,0,0,0,0,0,15
70058,,42,6,3,18,3,9,0,81
70059,,27,0,0,6,0,15,0,48
70060,,18,0,0,0,0,6,0,24
70061,,6,0,0,0,0,3,3,12
70062,,12,0,0,3,0,0,0,15
70063,,15,3,0,0,3,3,0,24
70064,,3,0,0,0,0,6,0,9
70065,,6,0,0,0,0,0,0,6
70066,,12,0,0,0,0,3,0,15
70067,,6,0,0,0,0,3,0,9
70069,,3,3,0,0,0,0,3,9
70070,,6,0,0,0,0,0,0,6
70071,,3,3,0,0,0,3,0,9
70072,,9,0,0,0,3,0,0,12
70074,,9,3,0,0,0,15,0,27
70075,,15,0,0,0,0,0,0,15
70076,,6,0,0,3,3,6,0,18
70077,,15,3,0,0,0,12,0,30
70078,,3,0,0,0,0,6,0,9
70079,,30,6,3,0,0,6,0,45
70080,,18,0,0,0,0,3,0,21
70081,,12,0,3,0,0,9,0,24
70082,,9,0,0,0,0,0,0,9
70083,,18,9,3,3,0,15,0,48
70084,,33,3,0,6,0,9,0,51
70085,,30,0,3,6,0,12,3,54
70086,,3,3,0,0,0,3,0,9
70087,,9,0,0,0,0,3,0,12
70088,,12,0,0,0,0,0,0,12
70089,,3,0,0,0,0,0,0,3
70090,,3,0,0,0,0,3,0,6
70091,,6,0,0,0,0,0,0,6
70092,,15,0,0,0,0,0,0,15
70093,,45,12,3,12,0,18,0,90
70094,,21,3,3,3,0,0,0,30
70095,,30,3,0,0,0,15,0,48
70096,,33,0,3,0,0,6,0,42
70097,,15,0,0,0,0,6,0,21
70098,,9,3,0,0,0,0,0,12
70099,,3,0,0,0,0,3,0,6
70100,,6,0,0,0,0,0,0,6
70101,,33,12,0,0,0,3,0,48
70102,,12,0,0,3,0,15,0,30
70103,,12,0,0,0,0,3,0,15
70104,,39,12,0,3,0,12,0,66
70105,,9,0,0,0,0,3,0,12
70106,,3,0,0,0,0,0,0,3
70107,,21,0,0,3,0,3,0,27
70109,,15,0,0,0,0,6,0,21
70111,,9,0,0,0,0,12,0,21
70112,,9,3,0,0,0,9,0,21
70113,,9,0,0,0,0,0,0,9
70114,,18,0,0,0,0,3,0,21
70115,,15,0,0,0,0,9,0,24
70116,,15,6,3,0,0,15,0,39
70117,,30,9,3,9,3,12,0,66
70118,,18,0,0,0,0,9,0,27
70119,,12,0,3,3,0,6,0,24
70120,,204,24,12,39,3,72,6,360
70121,,39,3,3,3,0,18,0,66
70122,,87,51,3,48,3,54,9,255
70124,,3,0,0,0,0,0,3,6
70125,,9,0,0,0,0,0,0,9
70126,,12,0,0,0,0,3,0,15
70127,,9,0,0,0,0,0,0,9
70128,,33,9,0,0,0,9,0,51
70129,,15,3,0,0,0,0,0,18
70130,,6,6,3,18,0,6,0,39
70132,,36,3,9,12,0,12,0,72
70133,,15,0,0,0,0,12,0,27
70134,,18,0,0,0,0,12,0,30
70135,,3,0,0,0,0,3,0,6
70136,,9,0,3,0,0,12,0,24
70137,,9,0,3,0,0,18,3,33
70138,,12,3,0,0,0,0,0,15
70140,,9,0,0,0,0,3,0,12
70141,,6,0,0,0,0,12,0,18
70142,,18,3,0,0,0,3,0,24
70143,,6,0,0,0,0,3,0,9
70144,,3,0,0,0,0,0,0,3
70145,,15,0,0,6,0,24,3,48
70146,,3,0,0,0,0,6,0,9
70147,,6,0,0,0,0,6,0,12
70148,,9,0,0,0,0,0,0,9
70149,,39,3,3,6,6,12,0,69
70150,,3,0,0,0,0,0,0,3
70151,,3,0,0,0,0,0,0,3
70152,,21,0,0,3,0,27,0,51
70153,,15,0,0,0,0,3,0,18
70154,,9,0,0,3,0,12,6,30
70155,,42,3,3,15,0,3,0,66
70156,,9,0,0,0,0,0,0,9
70157,,15,3,3,3,0,6,3,33
70158,,3,0,0,0,0,12,0,15
70159,,9,0,0,0,0,3,0,12
70160,,12,0,3,3,0,9,0,27
70162,,21,0,3,0,0,21,0,45
70163,,12,3,3,3,0,12,0,33
70164,,3,0,0,0,0,0,0,3
70165,,51,24,12,36,0,12,3,138
70166,,9,0,0,0,0,3,0,12
70167,,15,0,0,0,0,3,0,18
70168,,57,12,3,27,0,18,0,117
70169,,12,6,0,0,0,6,0,24
70170,,9,0,0,0,0,3,0,12
70171,,66,45,3,6,6,27,3,156
70172,,9,0,0,0,0,0,0,9
70174,,9,3,0,0,0,6,0,18
70175,,12,0,0,0,0,3,0,15
70176,,15,0,0,0,0,6,0,21
70177,,57,30,3,27,3,9,0,129
70178,,33,6,3,3,0,9,0,54
70179,,3,0,0,0,0,0,0,3
70180,,33,3,3,3,0,15,0,57
70181,,6,0,0,0,0,0,0,6
70182,,6,0,0,0,0,0,0,6
70183,,6,0,0,0,0,0,0,6
70184,,27,3,3,3,0,18,0,54
70185,,15,0,0,0,0,6,0,21
70186,,3,0,0,0,0,0,0,3
70187,,15,0,0,0,0,6,0,21
70188,,3,0,0,0,0,0,0,3
70189,,27,0,0,0,0,0,6,33
70190,,9,0,0,0,0,0,0,9
70192,,6,0,0,0,0,6,0,12
70193,,9,0,0,0,0,6,0,15
70194,,6,0,0,0,0,0,0,6
70195,,18,0,0,0,0,6,0,24
70196,,6,0,0,0,0,9,0,15
70197,,51,12,3,30,0,18,0,114
70198,,99,39,6,78,0,39,0,261
70199,,3,3,0,0,0,12,0,18
70200,,3,0,0,0,0,0,0,3
70201,,6,3,0,0,0,0,0,9
70202,,30,0,0,0,0,3,0,33
70203,,12,0,0,0,0,0,0,12
70204,,3,0,0,0,0,3,0,6
70205,,15,0,0,9,0,3,0,27
70206,,21,6,3,9,0,9,0,48
70207,,96,18,12,54,0,39,0,219
70208,,30,0,0,3,0,6,0,39
70210,,12,0,0,0,0,3,0,15
70211,,12,0,0,0,0,0,0,12
70213,,24,0,0,0,0,12,0,36
70214,,3,0,0,0,0,3,0,6
70215,,6,3,3,3,0,0,0,15
70216,,24,0,0,0,0,0,0,24
70217,,12,0,0,0,0,6,0,18
70218,,3,0,0,0,0,0,0,3
70219,,36,15,3,12,0,18,3,87
70220,,21,3,3,0,0,12,0,39
70221,,12,0,0,0,0,6,0,18
70222,,6,3,0,0,0,0,0,9
70224,,27,12,3,18,3,12,0,75
70225,,3,0,0,0,0,3,0,6
70226,,21,0,3,3,0,12,0,39
70227,,30,18,6,18,0,24,0,96
70228,,66,27,6,33,0,24,0,156
70229,,9,0,0,0,0,12,0,21
70230,,6,0,0,0,0,9,0,15
70231,,3,0,0,0,0,0,0,3
70232,,6,0,0,0,0,0,0,6
70233,,15,0,0,0,0,0,0,15
70234,,9,0,0,0,0,12,0,21
70235,,6,0,3,3,0,6,0,18
70236,,27,6,3,0,0,9,0,45
70237,,6,0,0,0,0,3,0,9
70238,,9,3,0,0,0,0,0,12
70239,,15,0,0,0,3,15,0,33
70240,,48,15,6,24,3,24,0,120
70242,,6,0,0,0,0,3,0,9
70243,,9,3,0,0,0,9,0,21
70244,,3,0,0,0,0,3,0,6
70245,,189,51,21,51,3,60,0,375
70247,,18,0,3,3,0,3,0,27
70248,,48,15,3,30,0,24,0,120
70249,,9,0,0,0,0,3,0,12
70250,,24,0,3,9,0,12,0,48
70251,,6,3,0,0,0,0,0,9
70252,,6,0,0,0,0,0,0,6
70253,,12,0,0,9,0,12,0,33
70254,,18,0,0,0,0,3,0,21
70255,,54,15,3,9,6,33,0,120
70256,,39,9,3,3,0,6,3,63
70257,,48,12,3,21,0,15,0,99
70258,,99,39,6,21,0,21,0,186
70259,,18,9,0,0,0,0,3,30
70260,,39,3,0,3,0,9,3,57
70261,,54,18,6,60,3,30,3,174
70262,,9,0,0,0,0,0,0,9
70263,,9,0,3,0,3,6,3,24
70265,,3,0,0,6,0,0,0,9
70267,,30,6,0,9,3,9,0,57
70268,,24,0,0,0,0,6,0,30
70269,,3,0,0,0,0,0,0,3
70271,,42,0,0,0,0,9,0,51
70272,,9,3,0,0,0,3,0,15
70273,,6,0,0,0,0,0,0,6
70274,,3,0,0,0,0,0,0,3
70275,,18,0,3,3,0,12,0,36
70276,,6,3,0,0,0,3,0,12
70277,,15,0,0,3,0,3,0,21
70278,,3,0,0,0,0,15,0,18
70279,,441,255,45,303,3,153,12,1212
70280,,45,0,6,6,3,12,0,72
70282,,117,33,12,66,0,30,3,261
70283,,21,3,0,0,0,21,0,45
70284,,21,0,0,0,0,3,0,24
70285,,516,174,45,300,21,138,9,1203
70286,,6,0,0,0,0,0,0,6
70287,,3,0,0,0,0,3,3,9
70288,,9,0,0,0,0,3,0,12
70289,,3,0,0,0,0,6,0,9
70290,,24,0,0,0,0,15,0,39
70291,,15,0,0,0,0,0,0,15
70292,,126,75,6,81,0,42,6,336
70293,,3,0,0,0,0,9,0,12
70294,,18,3,0,0,0,3,0,24
70295,,12,3,0,0,0,0,0,15
70296,,9,0,0,0,0,9,0,18
70297,,3,0,3,3,0,0,0,9
70298,,12,3,0,0,0,0,0,15
70299,,21,18,3,24,0,15,0,81
70301,,6,0,0,0,0,0,0,6
70302,,9,0,0,0,0,0,0,9
70303,,9,0,0,0,0,0,0,9
70304,,6,0,0,0,0,0,0,6
70305,,6,3,0,0,0,0,0,9
70306,,18,0,0,0,0,9,0,27
70307,,3,3,0,0,0,0,0,6
70308,,12,0,0,0,0,3,0,15
70309,,30,3,3,6,0,15,3,60
70310,,600,261,45,267,12,111,9,1305
70311,,459,258,33,270,12,99,27,1158
70312,,21,0,3,3,0,15,0,42
70313,,24,9,0,15,0,12,0,60
70314,,9,6,0,0,0,0,0,15
70315,,24,0,3,0,0,3,0,30
70316,,9,0,0,0,0,0,0,9
70317,,15,0,0,0,0,0,0,15
70318,,21,0,0,0,0,3,0,24
70319,,6,3,0,0,0,0,0,9
70320,,9,0,0,0,0,0,0,9
70321,,45,9,3,3,3,24,0,87
70322,,15,0,3,3,0,15,0,36
70323,,9,0,0,0,0,6,0,15
70324,,30,3,3,12,0,21,0,69
70325,,27,0,3,3,0,9,0,42
70326,,15,0,0,0,0,3,0,18
70327,,3,3,0,0,0,3,0,9
70328,,27,0,0,0,0,3,0,30
70329,,6,3,0,0,0,3,0,12
70330,,12,0,0,6,0,3,0,21
70331,,21,3,3,0,0,12,0,39
70332,,3,0,0,0,0,0,0,3
70334,,156,63,6,78,6,54,3,366
70335,,3,0,0,0,0,0,0,3
70336,,9,0,0,0,0,0,0,9
70337,,12,0,0,0,0,3,0,15
70338,,6,0,0,0,0,0,0,6
70339,,135,39,6,60,0,45,6,291
70340,,6,0,0,3,0,27,0,36
70341,,9,0,0,0,0,6,0,15
70342,,12,0,0,0,0,0,0,12
70343,,12,0,0,0,0,15,0,27
70344,,18,0,3,0,0,12,0,33
70347,,18,0,0,0,0,9,0,27
70348,,33,0,3,3,0,12,0,51
70349,,6,0,0,3,0,3,0,12
70350,,6,0,0,0,0,0,0,6
70351,,12,0,3,3,0,9,0,27
70352,,3,0,0,0,0,3,0,6
70353,,15,6,3,6,3,9,0,42
70355,,24,0,0,0,3,3,0,30
70356,,12,0,0,3,0,9,0,24
70357,,42,12,9,33,3,18,3,120
70358,,3,0,0,0,0,9,0,12
70359,,3,0,0,0,0,0,0,3
70360,,9,0,0,0,0,0,0,9
70361,,12,0,0,0,0,6,0,18
70362,,12,0,0,0,0,9,3,24
70363,,24,0,3,6,0,15,0,48
70364,,15,0,0,0,3,3,0,21
70366,,12,0,0,0,0,0,0,12
70367,,6,0,0,0,0,3,0,9
70368,,3,0,0,0,0,0,0,3
70369,,3,0,0,0,0,0,0,3
70371,,3,0,0,0,0,3,0,6
70372,,6,0,0,0,0,3,0,9
70373,,21,6,3,3,0,9,0,42
70374,,3,0,0,0,0,0,0,3
70376,,15,3,3,0,0,0,0,21
70378,,60,27,9,69,0,30,3,198
70380,,9,0,3,0,0,6,0,18
70381,,12,0,0,3,0,0,0,15
70383,,24,9,0,60,0,6,0,99
70384,,15,0,0,0,0,6,0,21
70385,,15,0,0,0,0,6,0,21
70386,,12,0,0,0,0,0,0,12
70387,,27,9,3,54,0,36,0,129
70388,,186,63,9,60,3,57,0,378
70389,,9,0,0,0,0,0,0,9
70390,,24,9,3,36,0,18,0,90
70392,,6,0,0,0,0,0,0,6
70393,,24,0,0,3,0,3,3,33
70394,,3,0,0,0,0,0,0,3
70395,,6,0,0,0,0,0,0,6
70396,,3,0,0,3,0,3,0,9
70397,,9,0,0,0,0,0,0,9
70398,,3,0,0,0,0,0,0,3
70399,,12,0,0,0,0,6,0,18
70400,,3,0,0,0,0,3,0,6
70401,,6,3,0,0,0,0,0,9
70402,,30,0,0,9,0,3,0,42
70403,,21,0,0,0,0,3,0,24
70404,,36,6,3,9,0,15,0,69
70405,,3,0,0,0,0,6,0,9
70406,,9,0,0,0,0,0,0,9
70407,,24,0,3,3,0,3,0,33
70408,,105,24,6,48,3,27,6,219
70409,,6,0,0,0,0,0,0,6
70410,,33,0,3,3,0,6,0,45
70411,,3,0,0,0,0,0,0,3
70412,,3,0,0,0,0,0,0,3
70413,,96,9,6,21,3,15,0,150
70414,,33,6,3,12,0,45,0,99
70415,,36,6,3,6,0,18,0,69
70416,,9,0,0,3,0,0,0,12
70417,,21,0,0,0,0,6,0,27
70418,,21,0,3,9,0,9,0,42
70419,,12,0,0,0,0,0,0,12
70420,,3,0,0,0,0,0,0,3
70421,,144,39,6,90,0,51,3,333
70422,,15,0,0,0,0,6,0,21
70423,,12,0,0,0,0,0,0,12
70425,,6,0,3,0,0,0,0,9
70426,,6,0,0,0,0,3,0,9
70427,,18,0,0,0,0,6,0,24
70428,,84,147,3,24,0,18,6,282
70429,,12,0,0,0,0,18,0,30
70430,,3,0,0,0,6,0,0,9
70431,,12,3,0,0,0,6,0,21
70432,,27,3,0,0,0,9,0,39
70433,,81,3,3,6,0,27,0,120
70435,,33,21,3,33,3,33,0,126
70436,,6,0,0,0,0,0,0,6
70437,,3,0,0,0,0,0,0,3
70438,,18,0,0,0,0,3,0,21
70439,,21,0,0,6,0,9,0,36
70440,,3,0,0,0,0,0,0,3
70441,,12,0,3,0,0,6,0,21
70442,,6,0,0,0,0,9,3,18
70443,,6,0,0,0,0,0,0,6
70444,,12,0,0,0,0,3,0,15
70445,,6,0,0,0,0,0,0,6
70446,,24,0,3,3,0,12,3,45
70447,,159,66,12,102,3,75,12,429
70448,,6,0,3,0,0,3,0,12
70449,,6,0,0,0,0,3,3,12
70450,,3,0,0,0,0,0,0,3
70451,,201,36,6,60,6,57,12,378
70452,,21,0,0,0,0,6,0,27
70453,,6,0,0,0,0,12,3,21
70454,,6,0,0,0,0,0,0,6
70455,,93,24,3,36,0,18,0,174
70456,,9,0,0,0,0,6,0,15
70457,,6,0,0,0,0,3,0,9
70459,,36,9,3,6,0,12,0,66
70460,,15,9,3,0,0,12,0,39
70461,,3,0,0,0,0,0,0,3
70462,,3,0,0,0,0,0,0,3
70463,,6,0,0,0,0,0,0,6
70464,,78,21,3,15,0,21,0,138
70466,,6,3,0,0,0,0,0,9
70467,,162,51,15,114,6,63,0,411
70468,,3,0,0,0,0,0,0,3
70469,,12,0,3,12,3,3,0,33
70470,,15,0,0,0,0,3,0,18
70471,,3,3,0,0,0,0,0,6
70472,,12,3,3,18,3,21,0,60
70473,,129,36,3,36,0,21,0,225
70474,,6,0,0,0,0,0,0,6
70476,,9,3,0,0,0,0,0,12
70477,,48,15,3,30,0,18,0,114
70478,,51,18,3,48,0,24,0,144
70479,,9,0,0,0,0,3,0,12
70480,,15,3,0,0,0,9,0,27
70481,,9,0,0,0,0,0,0,9
70482,,81,24,6,48,0,54,9,222
70483,,15,3,0,0,0,12,0,30
70484,,6,3,0,0,0,3,0,12
70485,,18,6,0,0,0,6,0,30
70486,,3,0,0,0,0,3,0,6
70487,,24,3,0,0,0,6,0,33
70488,,9,0,0,0,0,6,0,15
70489,,27,12,3,21,0,33,6,102
70490,,6,0,0,0,0,0,0,6
70491,,33,6,3,15,0,18,0,75
70492,,24,9,3,6,0,15,3,60
70493,,18,3,0,6,3,6,0,36
70494,,21,3,3,3,0,9,0,39
70496,,3,0,0,0,0,0,0,3
70498,,24,6,3,9,0,9,0,51
70499,,9,0,0,0,3,0,0,12
70500,,9,0,0,0,0,3,0,12
70501,,6,0,0,0,0,6,0,12
70502,,9,0,0,0,0,6,0,15
70503,,9,0,3,3,0,6,0,21
70504,,21,3,3,6,0,12,3,48
70505,,6,3,0,6,0,0,0,15
70506,,3,0,0,0,3,6,0,12
70507,,6,0,3,3,0,12,0,24
70509,,9,0,0,0,0,0,0,9
70510,,9,0,0,0,0,3,0,12
70511,,18,0,0,0,0,3,0,21
70512,,12,0,0,0,0,0,0,12
70513,,99,18,9,45,3,57,3,234
70514,,36,6,3,9,0,18,0,72
70515,,6,0,0,0,0,0,0,6
70516,,6,6,0,0,0,6,0,18
70517,,21,0,0,0,3,12,0,36
70518,,6,3,0,0,0,12,0,21
70519,,3,0,0,0,0,3,0,6
70520,,9,0,0,0,0,9,0,18
70521,,6,0,0,0,0,0,0,6
