codgeo,libgeo,revenu_median,taux_pauvrete,rapport_interdecile,decile1,decile9,part_imposes,nb_menages,nb_personnes,nb_uc,part_rev_activite,part_salaires,part_chomage,part_non_salaries,part_retraites,part_patrimoine,part_presta_sociales,part_presta_familiales,part_presta_logement,part_minima_sociaux,part_impots
200069953,,25610,7,2.6,15280,39910,64.5,20323,48557,32753.3,80.6,74.1,2.7,3.8,26,6.5,3.4,1.8,0.5,1.1,-16.5
200069961,,21520,14.6,2.8,12270,34500,47.6,17597,36906,26219.4,60,51.4,2.3,6.3,38.3,10,5.5,2.1,1,2.4,-13.8
200069995,,21290,15,2.7,12300,33690,46.4,13509,29860,20799.5,66.9,57.9,3.6,5.4,33.5,7.2,5.9,2,1,2.9,-13.5
200070035,,20940,16.3,2.8,11970,33440,40.3,11991,25120,17902.8,60.8,50.8,2.3,7.7,38.1,8,5.5,1.8,1,2.7,-12.4
200070043,,21080,16.2,2.8,11960,33980,41.4,17957,36298,26237.9,60,50.8,2.1,7.1,39.8,8.3,4.8,1.6,0.8,2.4,-12.9
200070068,,21820,13,2.6,12910,34150,45.2,10462,24121,16516.9,70.5,62.9,2.3,5.3,29.5,7.7,5.7,2.2,1,2.5,-13.4
200070092,,21810,15.6,3,11900,35560,47,40547,90822,62762.8,71.1,62.9,3.2,5,29.2,7.5,6.5,2.1,1.2,3.2,-14.3
200070100,,23150,11.8,2.8,13190,37120,54.7,10676,24363,16748.8,71.8,65.6,2.7,3.5,30.8,7.4,4.6,2,0.8,1.8,-14.6
200070118,,25010,6.1,2.5,15790,40060,57.8,8524,20928,13974,76.9,70.1,2.6,4.2,24.6,10.6,3.5,1.9,0.5,1.1,-15.6
200070126,,22380,9.5,2.5,13970,35290,48.9,4341,10039,6849.9,73,62.3,2.5,8.2,28.3,8.8,4.6,2.1,0.7,1.8,-14.7
200070142,,22720,9.3,2.5,14070,35100,52.5,8769,20688,14026.5,74.3,66.8,2.9,4.6,29.3,5.6,5,2.2,0.8,2,-14.2
200070159,,23240,9.4,2.7,14060,37410,53.4,10253,24369,16424.2,76.8,65.5,2.6,8.7,24.9,8.6,4.4,2.3,0.6,1.5,-14.7
200070167,,21530,14,2.7,12750,34030,46.5,6206,13446,9403.9,66.1,56.6,2.9,6.6,35.2,6.8,5.4,2.2,0.9,2.3,-13.5
200070183,,24390,7.7,2.6,14840,38320,59.2,20675,49262,33230.7,75.3,68.2,2.4,4.7,28.2,8.3,4,2,0.6,1.4,-15.8
200070233,,23320,6,2.3,15500,35310,52.2,19898,49069,32651,80.2,73.7,2.3,4.2,21.4,8.6,3.9,2.2,0.5,1.2,-14.1
200070282,,20590,17.7,3,11480,34230,40,8010,16447,11838,57.1,46.5,2.6,8,40.8,8.8,6,1.7,1.1,3.2,-12.7
200070290,,22600,17,3.7,10950,40760,32.5,9564,21744,14922.5,43.7,37.5,2.6,3.6,23,37.7,4,1.4,0.7,1.9,-8.4
200070308,,22880,14.8,3.2,12260,39540,53.1,35032,75510,52807.9,70.2,61,2.8,6.4,31.5,8.7,5.5,2.1,1.1,2.3,-15.9
200070316,,21440,12.9,2.6,12970,33210,44.4,10589,21489,15539.8,59,50.5,2.2,6.3,41.1,7.5,4.9,1.6,0.9,2.4,-12.5
200070324,,21450,15.9,2.9,11930,34260,45.4,18418,39532,27768.3,67.2,59.7,2.8,4.7,33.1,6.1,7.1,2.2,1.4,3.5,-13.5
200070332,,21110,14.9,2.7,12360,33020,43.1,7162,14487,10477.9,58.2,48.5,2.3,7.4,41.7,7.5,5,1.6,0.8,2.6,-12.4
200070340,,22970,13.2,2.9,12620,37120,56.6,3953,8122,5816.5,67.1,55.9,3.7,7.5,34.2,10.3,3,1.4,0.5,1.1,-14.6
200070365,,20210,21.1,3.1,10660,33260,42.2,10151,22927,15778.7,65,54.2,3.8,7,32.1,8.2,8,2.6,1.4,4,-13.3
200070373,,21180,14.8,2.7,12310,33170,43.2,10780,22378,15997.4,60,51.5,2.9,5.6,39.5,7.7,5.4,1.9,1,2.5,-12.6
200070407,,22190,12.7,2.8,12840,35460,48.2,25828,54468,38542.4,68.2,60,2.7,5.5,32.3,8.4,5,1.8,0.9,2.3,-13.9
200070431,,23110,10.9,2.8,13550,37380,51.6,18914,43223,29715,70.9,63.3,2.8,4.8,30.1,9,4.5,1.9,0.8,1.8,-14.5
200070449,,25810,5.8,2.6,15980,41120,61.8,21892,54837,36434.9,77.5,69.8,2,5.7,26.8,8.9,3.2,1.7,0.4,1.1,-16.4
200070464,,23030,13.1,3,12760,37960,56,6764,13842,9943.7,66.5,58.5,3.1,4.9,34.8,10.3,3.9,1.5,0.8,1.6,-15.5
200070506,,21830,13.5,2.7,12590,33610,45.4,5816,12317,8712,66.5,57.2,2.3,7,35.4,6.7,4.5,1.7,0.7,2.1,-13.1
200070514,,23410,11,3,13440,39820,53.4,31910,66610,47474.4,69.8,59.8,2.7,7.3,31.6,10.1,4.6,1.4,0.9,2.3,-16.1
200070530,,21320,16.1,2.9,11990,34990,45.7,16397,33292,23970.9,61.4,52,2.5,6.9,38.6,8.2,5.4,1.7,1,2.7,-13.6
200070548,,21580,12.2,2.6,13100,34480,42.5,6968,14594,10421.6,59.6,51.6,2,6,39.6,8.9,4.6,1.7,0.8,2.1,-12.7
200070555,,23940,7.2,2.5,15000,37000,54.4,9581,23096,15544.1,73.6,66.6,2.4,4.6,27.8,9.3,4,2.1,0.6,1.3,-14.7
200070563,,23270,12.7,2.9,12880,37510,52.7,18457,42732,29171.6,73.9,66.9,2.4,4.6,28.7,6.7,5.6,2.1,1,2.5,-14.9
200070571,,23640,6.8,2.4,14970,36070,55.2,3017,7021,4799.9,71.8,63.6,2.6,5.6,30.7,7.5,4.2,1.8,0.6,1.8,-14.2
200070589,,25730,6,2.6,15670,40530,62.6,7449,18507,12344.5,78.2,69.7,2.2,6.3,26.9,8.1,3.1,1.7,0.3,1.1,-16.3
200070647,,21320,16.9,3,11590,35260,45.9,28975,59868,42826.6,58.9,50.2,2.9,5.8,40.5,8,6.5,1.9,1.3,3.3,-13.9
200070662,,22760,8.7,2.4,14320,34360,47.7,13284,32977,21922,80.6,72.5,2.7,5.4,21.3,6,5.4,2.6,0.8,2,-13.3
200070670,,21900,11.5,2.6,13320,34390,44.4,10545,23188,16145,63.4,52.8,2.6,8,32.9,12.4,5.2,2.1,0.8,2.3,-13.9
200070688,,21850,11.3,2.5,13430,33200,43.1,9225,21422,14597,70.9,62,2.5,6.4,28.8,7.1,5.4,2.4,0.8,2.2,-12.2
200070712,,20700,17.9,2.9,11570,33760,41.5,17297,36230,25793.9,64,56.6,3.2,4.2,35.2,7.2,6.3,2,1.2,3.1,-12.7
200070720,,22870,13.5,3.1,12540,38740,51.9,14947,29600,21603.8,57,46.3,3.8,6.9,43.9,10.6,3.9,1.2,0.7,2,-15.4
200070738,,24670,7.4,2.7,14980,39830,56.9,7828,18211,12467.7,74.6,66.6,2.4,5.6,27.3,9.9,3.3,1.5,0.5,1.3,-15.1
200070746,,22620,14.8,3.2,12160,39210,50.7,28166,61106,43003.2,72.1,64.4,2.9,4.8,30,7.5,5.3,1.6,1.1,2.6,-14.9
200070753,,25140,8.2,2.7,14740,40130,59.2,30049,67585,46636.6,75.1,68.4,2.3,4.4,29,8.1,3.9,1.6,0.7,1.6,-16.1
200070761,,21210,17.8,3,11510,34400,43.8,13362,26648,19377.4,58.9,50,2.7,6.2,39.3,9.8,5.1,1.6,0.9,2.6,-13.1
200070779,,27380,5.1,2.6,16610,42840,70.6,15279,39254,25779.6,85.7,78.8,2.4,4.5,22.1,7.3,2.9,1.7,0.3,0.9,-18
200070787,,21730,15.5,2.8,12160,34060,46.4,8016,15864,11560.4,59.3,50.7,2.8,5.8,41.9,6,5.5,1.5,1,3,-12.7
200070795,,20590,20,3,10940,33220,39.6,2943,5857,4279.4,53.5,42.6,2.5,8.4,44.9,8,5.8,1.5,1,3.3,-12.2
200070803,,23120,10.1,2.6,13800,35730,51.4,4614,10528,7276.7,68.5,60,2.5,6,34.9,6.6,3.8,1.7,0.5,1.6,-13.8
200070811,,21890,13.7,2.9,12530,36120,48.8,7589,15299,11090.4,60.1,49.3,3.7,7.1,40.4,9.1,4.2,1.3,0.8,2.1,-13.8
200070829,,21590,16.2,2.9,11780,33710,46.1,3242,6423,4682.7,57.3,47.8,2.8,6.7,44.2,6.5,5,1.5,0.8,2.7,-13
200070845,,21930,15.3,3,12010,36040,43.9,23493,51759,35995.8,62.9,56.1,2.8,4,29,14.7,5.6,1.8,1.1,2.7,-12.2
200070852,,29690,6.4,3.8,15850,59450,55.5,8460,20925,13888,87.3,80.3,3.1,3.9,18.6,6.5,1.9,1,0.3,0.6,-14.3
200070894,,25960,5.8,2.7,16140,43550,62.9,12603,29139,19972.1,77.7,65.8,2,9.9,25.7,12.6,2.9,1.4,0.4,1.1,-18.9
200070902,,22760,10,2.5,13860,34050,50.2,9558,22316,15171.2,72.9,67.1,2.3,3.5,29.9,5.6,4.9,2.3,0.7,1.9,-13.3
200070910,,23740,8.6,2.5,14480,35920,54.6,2082,4659,3235.2,68,60.1,2.2,5.7,32.6,10,3.8,1.8,0.6,1.4,-14.4
200070928,,20860,15.9,2.8,12250,33870,44.8,7394,17821,11961.1,73.4,63.5,3.3,6.6,25.8,7.6,6.8,2.7,1.1,3,-13.6
200070936,,21430,14.4,2.9,12460,35600,46.3,14051,31537,21876.7,65.3,53.4,2.7,9.2,34.3,9.7,5.1,1.9,0.8,2.4,-14.4
200070944,,20940,13.8,2.6,12660,32850,43.8,9615,21482,14903.4,66.7,59.3,2.4,5,33.2,7.2,6,2,1,3,-13.1
200070951,,22190,13.9,2.9,12500,35920,48.5,12505,28807,19723.8,70.3,61.5,2.5,6.3,30.5,7.6,5.8,2.2,0.9,2.7,-14.2
200070969,,23400,9.7,2.7,13970,37120,54.8,8822,21272,14302.2,77.7,69.1,2.5,6.1,24.9,8,4.7,2,0.7,2,-15.3
200070977,,21040,16.4,2.8,12070,33640,44.9,10882,24706,16957.3,70.5,61.3,3.2,6,28.3,7.6,7.3,2.5,1.3,3.5,-13.7
200070985,,20540,18.2,2.9,11560,33000,44.1,8588,19252,13325,66.9,59,3.2,4.7,32.7,6.4,7.2,2.4,1.3,3.5,-13.2
200070993,,20770,18.2,3,11400,34750,43.7,21976,45679,32591.4,62.7,54.5,2.6,5.6,35.7,8,7.5,1.9,1.4,4.2,-13.9
200071017,,22470,12.6,2.8,12890,36450,48.8,7406,15098,10841.5,65.4,56,2.5,6.9,35.4,8.7,4.9,1.7,0.8,2.4,-14.4
200071025,,21710,17.4,3.5,11090,38410,44.9,4077,8117,5883.8,58.1,45.6,3.6,8.9,38.6,13.5,4.6,1.4,0.9,2.3,-14.8
200071033,,22480,14.1,3,12190,36510,49,2189,4691,3307.4,65.7,57,3,5.7,35.5,8.4,4.7,1.6,0.8,2.3,-14.3
200071041,,21630,13.5,2.8,12690,34920,44.8,4388,9612,6724.9,64.3,52.8,2.7,8.8,36.2,7.7,5.2,2,0.9,2.3,-13.4
200071058,,21630,16,3,11810,35430,44.6,12270,27778,19176,64.4,53.1,3.4,7.9,33.9,9.8,5.7,2.1,1,2.6,-13.8
200071066,,20880,17.3,2.9,11620,33850,43.7,34477,71562,51082,64.2,56.1,3.4,4.7,35.6,7.1,6.4,1.9,1.3,3.2,-13.3
200071074,,24910,10.2,2.9,13720,39870,61.9,8974,22585,14970,79.6,73,3.1,3.5,26.2,6.1,4.5,2.3,0.6,1.6,-16.4
200071082,,21200,18.8,3.1,11200,34680,44.9,29564,57915,42157,60.1,52.6,2.5,5,38.2,7.8,7.7,1.9,1.7,4.1,-13.8
200071116,,22570,14.3,3.1,12410,38080,51.9,16482,32659,23692.6,65.4,58.3,2.7,4.4,36.2,7.9,5.7,1.7,1.2,2.8,-15.2
200071140,,22190,14.6,2.9,12270,35840,48.5,30072,61552,44070.9,63.6,55.9,2.1,5.6,35.5,8.5,6.4,1.9,1.3,3.2,-14
200071165,,24250,8.7,2.9,14380,41340,56.4,30301,59417,43609.5,54.3,46.3,2.6,5.4,46.3,13,3.1,1,0.6,1.5,-16.7
200071173,,21460,14.5,2.8,12430,34510,45.1,3296,6688,4823.4,60.5,50.5,2.1,7.9,39.1,9.1,4.4,1.6,0.7,2.1,-13.1
200071181,,22480,12.3,2.8,12960,36070,49.5,15706,36686,25023.1,72.1,63.3,2.3,6.5,28.9,8.1,5.3,2,0.8,2.5,-14.4
200071199,,23020,10.5,2.6,13660,35410,50.9,8639,20250,13754.4,74.6,66.4,2.7,5.5,27.5,7.2,4.5,2.1,0.6,1.8,-13.8
200071207,,23190,10.6,2.8,13600,37960,49,3924,8344,5886.4,68,57.3,2.5,8.2,32.6,9.5,4.2,1.8,0.7,1.7,-14.3
200071215,,20870,17.4,2.8,11590,32700,40.6,5998,12142,8769.1,62.2,52.2,2.3,7.7,37.2,8.4,4.4,1.5,0.6,2.3,-12.2
200071223,,21940,12.8,2.6,13010,34120,49.1,11453,26625,18207.3,72.3,65.1,2.8,4.4,29.5,5.9,5.8,2,0.9,2.9,-13.5
200071298,,25450,7.7,2.8,14840,40990,59,16865,42237,28014.8,84,75.2,3.1,5.7,20.4,8.2,3.9,1.9,0.6,1.4,-16.5
200071314,,24850,9.3,2.8,14110,40080,58.6,14399,35918,23727.2,86.5,78.5,3.3,4.7,18.6,6.9,4.4,2.1,0.7,1.6,-16.4
200071363,,21830,16.7,3.2,11590,36990,47,41842,81686,59666.9,60.1,52.1,2.6,5.4,39.2,9.1,6.4,1.6,1.4,3.4,-14.8
200071371,,23910,7.5,2.5,14920,36980,55.2,10908,25850,17515.1,74,67.1,2.4,4.5,27.8,9.1,4,2,0.6,1.4,-14.9
200071389,,21670,13.6,2.8,12620,34810,44.8,15501,32658,23163.2,65.3,56.5,2.8,6,33.8,8.4,5.7,1.8,1,2.9,-13.2
200071405,,22260,15.8,3,11900,35830,48.2,9163,20653,14202.5,69.8,62,3,4.8,29.8,8.2,6.1,2.4,1.2,2.5,-13.9
200071413,,21800,15.2,2.9,12060,35440,47.1,19215,40044,28432.7,64,56.8,2.7,4.5,35.6,8.1,6,2,1.2,2.8,-13.7
200071454,,22460,16.2,3.1,11760,36960,53.4,46929,108490,73762.1,72.9,65.7,3,4.2,28.8,6.5,7,2.5,1.3,3.2,-15.2
200071470,,20620,16.4,2.7,11880,32600,39.6,11310,23573,16829.2,59.5,50.4,2.3,6.8,37.2,9.4,6.2,1.9,1.1,3.2,-12.3
200071496,,20860,18.3,3,11200,33170,40.9,6113,12695,9068.2,60.3,49.4,2.5,8.4,37.1,8.8,6.6,1.9,1.2,3.5,-12.8
200071504,,21640,12.7,2.7,12900,34870,47.3,5415,11472,8138.6,65,54.8,2.9,7.3,35.8,8.5,4.6,1.6,0.9,2.1,-13.9
200071512,,21230,15.2,2.8,12000,33750,43.7,11937,24713,17669.5,60.7,51.7,2.6,6.4,37.8,8.4,6,1.8,1.1,3.1,-12.9
200071520,,21150,14.3,2.6,12520,32570,41.2,7241,15443,10906.5,63.6,55,2.1,6.5,35.5,7.8,5.5,2,1,2.5,-12.4
200071538,,22640,10,2.5,13840,34550,50.8,9797,22247,15353.1,69.7,62.4,2.3,5,33.3,6.3,4.2,1.9,0.6,1.7,-13.5
200071546,,22210,9.4,2.4,14060,33710,46.3,10427,25022,16803.4,74.1,66.6,2.8,4.7,25.2,9.3,5.1,2.5,0.7,1.9,-13.7
200071553,,23910,6.6,2.5,15290,38370,52.7,23286,57463,38324,76.3,67.1,2.5,6.7,26.6,8.2,3.7,2,0.5,1.2,-14.8
200071579,,21700,13.3,2.7,12760,34000,46.8,13145,27408,19541.3,61.5,53.8,2.5,5.2,38.4,8.1,5,1.8,0.9,2.3,-13
200071587,,21870,13,2.8,12850,35400,44.7,23544,49139,35021.2,63.6,53.9,2.9,6.8,36.4,8.5,4.9,1.7,0.9,2.3,-13.4
200071595,,22740,11.6,2.8,13360,37750,48.9,9624,19795,14188.4,64.9,55.1,2.3,7.5,35.7,9.2,4.5,1.6,0.8,2.1,-14.3
200071629,,22350,9.6,2.5,14000,34920,48.8,22962,50156,35146.2,63.7,55.3,2.6,5.8,36.7,9.3,4.2,1.8,0.7,1.7,-13.9
200071645,,22410,12.7,2.8,12920,36520,48.8,3437,7571,5277.7,68,56.4,2.9,8.7,32.8,9,4.2,1.9,0.7,1.6,-14
200071652,,21790,12.9,2.6,13000,33200,45.2,2073,4681,3243.1,66.3,55.2,1.8,9.3,33.3,8.7,4.6,1.9,0.7,2,-12.9
200071678,,22370,10.6,2.6,13630,35840,48.7,45402,103884,71244.1,71.8,64.3,2.6,4.9,29.1,8.3,5,2.2,0.9,1.9,-14.2
200071751,,23440,12.2,2.9,13060,38140,54.2,58148,129098,89364.9,71.1,64.1,2.5,4.5,30.6,8.3,5.1,2.1,0.9,2.1,-15.1
200071769,,21470,15.1,2.8,12240,33820,46.7,7029,16229,11092.1,69.7,61.6,3.2,4.9,31.6,5.9,6,2.5,1,2.5,-13.2
200071777,,22230,12.2,2.8,13150,37430,47.5,4728,10620,7329.2,70.7,57.4,2.5,10.8,28.5,10.1,5.2,2.1,0.9,2.2,-14.5
200071785,,20280,20.7,3,11010,33020,43.1,23686,52520,36396.8,66.5,59.5,3.2,3.8,32.6,4.8,8.8,2.8,1.8,4.2,-12.7
200071819,,20240,20.3,3,11020,32820,39.1,7504,14619,10758.8,54,45.3,2.6,6.1,44.7,8.5,5.2,1.4,1,2.8,-12.4
200071827,,22400,15.7,3.1,11830,36920,50.6,65887,138104,97878.7,68.8,61,3,4.8,32.1,7.1,6.8,1.9,1.5,3.4,-14.8
200071843,,22360,12.2,2.7,12990,34980,51.6,13500,31882,21595.1,73.3,65.8,3.1,4.4,29,6,5.8,2.4,0.9,2.5,-14.1
200071850,,22620,12.3,2.7,13080,35610,52.3,10845,25059,17143.4,72,64.5,2.9,4.6,30.6,6.9,4.6,2.1,0.7,1.8,-14.1
200071868,,22280,9,2.4,14190,33850,45.6,14280,36278,23812.4,77.6,69.7,2.7,5.2,23.1,6.9,5.5,2.9,0.8,1.8,-13.1
200071876,,21410,13.8,2.7,12640,34700,44.2,43246,95830,66571.7,65.7,57.1,2.8,5.8,33.8,8,5.9,2.2,1.1,2.6,-13.4
200071884,,21530,13.1,2.7,12890,34840,43.7,18523,38122,27337.8,62.2,53.4,2.1,6.7,37.5,8.5,5.2,1.7,1,2.5,-13.4
200071892,,19950,23.2,3.4,10360,34930,43.2,35499,75988,53264.5,65.4,56.8,2.9,5.7,31.8,7.2,9.7,2.7,2.1,4.9,-14.1
200071900,,23210,8.4,2.5,14480,36340,52.8,18142,38561,27383.5,55,46.8,3.1,5.1,46.7,9.6,3.3,1.4,0.5,1.4,-14.6
200071918,,22700,6.4,2.2,15150,33830,48.2,11531,28658,18976.8,80.9,74.2,2.2,4.5,20.9,6.7,4.5,2.5,0.6,1.4,-13
200071926,,20150,21.9,3.2,10450,33770,39.9,12592,25902,18587.8,56.2,46.3,3.1,6.8,39.7,9,7.8,1.9,1.6,4.3,-12.7
200071934,,21640,13.1,2.7,12890,34750,44.6,15840,34409,24174.5,64.8,56.4,2.6,5.8,35.9,7.3,5.4,1.9,1,2.5,-13.4
200071942,,19820,21,3,10790,31980,37.7,10923,21004,15534,50.8,41.9,2.2,6.7,46.6,8.4,6,1.5,1,3.5,-11.8
200071967,,29780,8.1,3.8,15050,56870,65.5,17654,39269,27111.2,88.7,81.2,3.4,4.1,21,8.1,1.9,0.8,0.4,0.7,-19.7
200071983,,19390,24.4,3.1,10280,31560,39.2,6976,15654,10811.5,63,53.8,3.1,6.1,32.5,7,9.6,2.9,1.9,4.8,-12.1
200071991,,22370,12.5,2.8,12940,36590,51.1,12128,28644,19424.5,74.7,67.1,3.3,4.3,26.8,7.6,5.5,2.3,1,2.2,-14.6
200072007,,19180,22.9,2.9,10650,31120,36,2015,3878,2863.8,54.5,42.4,2.8,9.3,41.2,10.7,5,1.5,0.9,2.6,-11.4
200072015,,22520,12.7,2.8,12760,36270,50.1,22261,50012,34576.3,68.9,61,2.9,5,30.9,9,5.5,2.1,1.1,2.3,-14.3
200072023,,21580,14.4,2.8,12370,34070,43.8,10012,21554,15175,64.6,55.4,2.8,6.4,34.9,7.7,5.6,1.9,0.9,2.8,-12.8
200072031,,21880,15.4,2.9,12120,35630,50.4,22757,52849,35975.3,72.2,62,3.3,6.9,28.8,7.7,6.2,2.5,1.1,2.6,-14.9
200072049,,20170,19.8,2.9,11030,31980,38.4,16363,33064,23926,58.3,49.3,2.4,6.6,40.7,6.9,6.1,1.8,1.1,3.2,-12
200072056,,22190,12.4,2.7,12990,34550,47.6,4805,10160,7187.5,65.6,58.6,2.6,4.4,36.2,6.5,4.9,1.9,0.9,2.1,-13.2
200072064,,21930,12.3,2.6,13100,34600,47.1,21566,45507,32299.1,63.1,55.3,2.7,5.1,37.9,7.7,4.7,1.7,0.8,2.2,-13.4
200072072,,22520,12.2,2.8,13060,36860,50.7,24604,52086,36899.6,66.3,58.1,2.7,5.5,35.2,8.1,4.9,1.8,0.9,2.2,-14.5
200072080,,19960,19.2,2.9,11100,31840,38.1,7167,13894,10201.7,56,47,2.7,6.3,41.6,7.9,6.1,1.7,1,3.4,-11.6
200072098,,23050,9.7,2.6,13950,35670,52.3,8729,19591,13516.4,73.7,66.5,3,4.2,29.4,7,3.9,1.9,0.5,1.5,-14
200072106,,21370,14.8,2.7,12390,33960,44.1,10257,21677,15435.2,61.2,51.6,2.8,6.8,38.8,7.3,5.5,1.6,0.9,3,-12.8
200072130,,23120,15.3,3.2,11920,37990,57.9,41908,103998,68674,82.4,75.9,3.2,3.3,20.3,6.7,6.4,2.7,1.2,2.5,-15.8
200072304,,21250,16.9,3.1,11570,35730,48.2,3741,7217,5293.9,61.7,48.9,4.4,8.4,37.1,11.7,4.4,1.5,0.9,2,-14.9
200072312,,23620,12.9,3.1,12710,39940,57.1,34924,82583,55929.5,74.2,66.8,2.9,4.5,29.6,7.1,5.3,2.1,0.9,2.3,-16.2
200072320,,21830,14.7,2.9,12320,35210,44.7,4211,9135,6448.3,62.1,52.2,2.2,7.7,35.8,10.3,5.1,1.6,0.9,2.6,-13.3
200072346,,28670,8.7,3.7,14570,54170,69,29912,67678,46707.3,77.6,68.7,2.7,6.2,28.2,13.6,2.8,1.1,0.6,1.1,-22.2
200072452,,21820,11.3,2.5,13440,34040,44.5,24776,54806,38053.3,70,62.2,2.5,5.3,30,7.3,5.8,2.2,1,2.6,-13.1
200072460,,20530,18.6,2.9,11630,33640,42.7,115599,267735,182591.8,71.6,64.7,2.7,4.2,28.5,5.2,8,2.7,1.6,3.7,-13.3
200072478,,21260,15.1,2.7,12550,34340,45.7,9789,24709,16378.8,74,65.5,2.6,5.9,26.4,6.8,6.5,2.8,1.1,2.6,-13.7
200072544,,23210,11.4,2.8,13270,36850,55.1,10698,26261,17547.4,75.3,66.6,3.2,5.5,26,8.3,5.1,2.4,0.7,2,-14.7
200072635,,21330,16,2.9,11990,34540,45.5,7789,15049,11095.1,56.1,46.8,3,6.3,43.4,8.6,5.3,1.4,1,2.9,-13.4
200072643,,20890,19.2,3.1,11070,34820,43.7,20469,41833,30060.8,57.9,49.2,2.7,6,39.7,8.4,7.2,2,1.4,3.8,-13.2
200072650,,24550,6.3,2.5,15450,38230,57.4,22435,54956,36724,77.7,70.4,2.4,4.9,26.9,7.1,3.6,1.8,0.5,1.3,-15.3
200072668,,21350,13.7,2.7,12730,33970,43.3,11449,24472,17276,63.5,54.4,2.8,6.3,36.9,7.3,5.1,1.9,0.9,2.3,-12.8
200072676,,21040,13.9,2.6,12670,32530,42.3,12470,26633,18749,64.3,56.1,2.6,5.6,35.4,7.1,5.6,2.1,1,2.5,-12.4
200072684,,22720,9,2.4,14200,33880,50.8,12729,29803,20227.5,71.7,65.3,2.5,3.9,30.2,7,4.5,2.2,0.7,1.6,-13.4
200072692,,21650,12.7,2.5,13000,32420,46.5,6938,14285,10242,60.2,51.5,2.6,6.1,40.2,7.1,5,1.7,0.9,2.4,-12.5
200072700,,21800,11.8,2.5,13260,33200,45.6,9802,21933,15160.1,68.7,59.8,2.5,6.4,32,7.3,5,2.2,0.8,2,-13
200072718,,22210,11.6,2.6,13220,34400,47,7554,17645,12023.2,71.1,62.4,2.5,6.2,29.4,7.8,5,2.3,0.8,1.9,-13.3
200072726,,21030,14.1,2.5,12630,32100,41.8,18768,43042,29457.9,69.5,60.2,2.7,6.6,29.5,7,6.6,2.7,1.1,2.8,-12.6
200072734,,24880,5.7,2.4,15940,37640,58.2,15724,41076,26712.8,82.4,76.4,2.6,3.4,21.6,6.7,4.2,2.3,0.6,1.3,-14.9
200072825,,24730,7.1,2.5,15250,38110,58.5,5047,12123,8182.7,76.3,68.5,1.8,6,28,7.6,3.6,1.9,0.5,1.2,-15.5
200072874,,27130,5.5,2.5,16570,42020,70.3,11037,29052,18958.5,85.6,78.9,2.6,4.1,20.7,8.4,3,1.7,0.3,1,-17.7
200072882,,22850,7.1,2.3,14880,34340,49.6,18712,46277,30807.1,77.4,70.2,2.6,4.6,23.6,8,4.4,2.3,0.6,1.5,-13.4
200072981,,22280,11.8,2.7,13180,35110,47.2,14592,33322,22872.3,71.4,63.9,2.6,4.9,31,5.9,5.1,2.2,0.8,2.1,-13.4
200072999,,22250,13.3,2.8,12640,35350,48.4,9768,20364,14502.1,68.2,58.4,2.5,7.3,33,7.4,5.4,1.8,1,2.6,-14
200073013,,28210,5.9,2.7,16470,44260,72.7,12779,32491,21476.8,84.1,77.9,2.5,3.7,24.6,7.4,2.8,1.5,0.4,0.9,-18.9
200073096,,23080,11.3,2.8,13330,37840,51.2,25339,58395,39928,73,64.1,3,5.9,27.7,9.4,4.8,2,0.9,1.9,-14.9
200073104,,21340,20.4,3.8,10420,39220,48.4,4910,9724,7083.8,61.8,47.5,3.2,11.1,36.4,13,5,1.2,1,2.8,-16.2
200073112,,21400,12.7,2.5,12900,32010,42.1,10077,22145,15452.1,65,57.1,2.8,5.1,36,6.2,5.1,2.2,0.9,2,-12.3
200073120,,21810,19.6,3.6,10900,39500,47.7,2741,5324,3905.1,62.4,49.8,2.7,9.9,38,11.5,4.3,1,0.7,2.6,-16.2
200073138,,20760,21.8,3.4,10650,35880,41.5,2436,4603,3424.3,58.1,46.9,2,9.2,40.8,9.3,5.8,1.1,1,3.7,-14
200073146,,21540,16.9,3,11550,34520,46.6,8415,16966,12285.1,60.2,52,3.1,5.1,40.2,7.3,5.6,1.7,1,2.9,-13.3
200073161,,24950,7,2.6,15270,39960,61.2,16976,40786,27481.6,76.9,70,2.4,4.5,28.1,7.9,3.7,1.8,0.6,1.3,-16.6
200073237,,24180,7.3,2.5,14970,37550,55.5,8989,22174,14778.1,76.8,69.1,2.6,5.1,24.1,10.8,3.7,1.9,0.5,1.3,-15.4
200073245,,21330,17.3,3.1,11560,35580,44.5,17934,36417,26160.3,60.9,51.8,3.2,5.9,36,11.1,6.2,1.8,1.3,3.1,-14.2
200073252,,20270,23.4,3.4,10260,35030,40.1,4615,9354,6740,64.1,55.2,2.5,6.4,33.9,7.7,7.7,1.6,1.4,4.7,-13.4
200073260,,22000,11.2,2.6,13460,34390,46.8,25843,55827,39308.7,61.5,52.6,2.7,6.2,39.5,7.7,4.6,1.9,0.7,2,-13.3
200073344,,29590,5.8,3,16600,50030,73.7,32950,79474,53577,81.6,75.4,2.3,3.9,27,10,2.5,1.3,0.4,0.8,-21.1
200073393,,20290,17.2,2.8,11700,32450,38.2,8129,16054,11737.4,57.3,45.1,3.2,9,39.7,9,5.8,1.6,1,3.2,-11.8
