CODGEO,nb_panier_elargi,nb_A1,nb_A2,nb_A4,nb_A5,nb_B1,nb_B2,nb_B3,nb_C2,nb_C6,nb_D1,nb_D3,nb_D4,nb_D5,nb_D6,nb_E1,nb_F1,nb_F3
52363,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52364,6,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0
52365,9,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0
52366,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52367,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52369,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52370,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
52371,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52372,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52373,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52374,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
52375,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52376,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52377,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0
52378,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52380,18,1,0,2,3,0,1,1,0,0,0,0,0,0,0,0,9,1
52383,6,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
52384,5,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0
52385,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52386,15,1,1,7,3,0,0,0,0,0,0,0,0,0,0,0,3,0
52388,5,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
52390,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52391,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52392,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
52393,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52394,7,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52395,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52396,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52397,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
52398,22,1,1,7,2,0,1,0,0,0,0,0,2,1,1,0,5,1
52399,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52400,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52401,11,1,1,3,0,0,0,0,0,0,0,0,1,0,1,0,3,1
52403,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52405,54,3,2,9,11,0,7,2,1,0,0,1,1,3,1,0,11,2
52406,7,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
52407,11,1,1,0,2,0,1,0,0,0,0,0,1,0,1,0,3,1
52411,43,1,2,20,7,0,0,2,0,0,0,0,0,2,4,0,5,0
52413,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52414,16,1,1,6,3,0,0,1,0,0,0,1,0,1,0,0,1,1
52415,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52416,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52419,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
52420,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52421,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
52422,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0
52423,17,2,1,4,2,1,0,1,0,0,0,0,0,0,0,0,5,1
52424,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52425,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
52426,6,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0
52428,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52429,6,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0
52431,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52432,44,3,1,15,9,0,4,1,0,0,0,1,0,2,0,0,7,1
52433,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52436,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52437,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52438,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52439,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0
52440,9,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0
52442,13,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,4,0
52443,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52444,15,1,1,1,0,0,0,0,0,0,0,1,0,3,2,0,5,1
52445,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52446,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52447,6,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0
52448,561,3,14,104,145,13,42,123,4,0,4,12,9,10,19,1,54,4
52449,79,1,1,17,16,3,12,20,0,0,0,1,0,1,0,0,5,2
52450,10,1,1,0,2,0,1,0,0,0,0,0,0,2,0,0,2,1
52452,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
52453,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52455,10,1,0,1,1,0,1,2,0,0,0,0,1,0,1,0,1,1
52456,16,1,1,5,1,0,1,0,0,0,0,0,0,1,0,0,4,2
52457,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52459,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52461,12,1,1,1,2,0,3,0,0,0,0,0,0,0,0,0,3,1
52463,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52464,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52465,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
52467,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52468,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52469,15,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,7,0
52470,13,1,1,6,1,0,0,1,0,0,0,0,0,0,0,0,2,1
52472,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52473,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52474,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52475,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52476,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52479,22,1,1,6,2,0,3,0,0,0,0,0,1,2,0,0,5,1
52480,14,1,0,5,2,0,1,0,0,0,0,0,0,2,0,0,2,1
52482,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
52483,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52484,9,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,1
52486,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52487,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52488,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
52489,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52490,13,1,1,1,3,0,2,2,0,0,0,0,0,0,0,0,2,1
52491,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52492,13,1,1,6,0,0,2,0,0,0,0,0,0,0,0,0,3,0
52493,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52494,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52495,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52497,7,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52499,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52500,18,1,0,13,2,0,0,1,0,0,0,0,0,0,0,0,1,0
52502,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52503,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52504,10,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5,1
52505,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52506,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
52507,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52510,10,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,3,1
52511,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52512,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
52513,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52514,12,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,4,1
52515,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52516,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52517,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52518,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52519,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
52520,7,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1
52522,7,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0
52523,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52524,10,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,3,1
52525,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52526,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52528,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52529,21,1,2,4,4,0,1,1,0,0,0,0,0,1,0,0,5,2
52534,26,1,1,8,6,0,2,1,0,0,0,1,0,1,0,0,4,1
52535,19,1,1,6,6,0,0,1,0,0,0,0,0,3,0,0,1,0
52536,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52538,16,1,1,8,1,0,2,1,0,0,0,0,0,0,0,0,2,0
52539,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52540,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52541,6,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
52542,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52543,12,1,1,5,2,0,0,0,0,0,0,0,0,0,0,0,3,0
52544,7,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1
52545,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52546,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52547,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0
52548,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52549,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52550,80,3,5,18,15,2,4,12,1,0,1,3,2,2,1,0,10,1
53001,38,1,1,14,5,0,3,1,0,0,0,1,0,2,0,0,9,1
53002,18,1,1,6,2,0,1,0,0,0,0,0,1,2,0,0,4,0
53003,80,3,3,16,14,1,8,7,1,0,0,1,3,6,3,0,12,2
53005,78,3,3,20,15,1,4,8,1,0,1,1,1,2,3,0,14,1
53007,51,1,1,18,13,2,3,3,0,0,0,1,0,2,0,0,6,1
53008,36,2,1,7,9,0,2,1,0,0,0,1,1,3,1,0,7,1
53009,12,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,3,1
53010,8,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0
53011,21,1,0,8,2,0,3,0,0,0,0,0,0,1,0,0,5,1
53012,11,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,4,1
53013,15,1,0,4,3,0,0,0,0,0,0,0,0,1,0,0,5,1
53015,36,1,1,13,7,0,3,0,0,0,0,1,1,3,0,0,5,1
53016,43,2,4,3,7,1,3,4,1,0,0,1,2,1,3,0,10,1
53017,23,2,1,4,2,0,1,1,0,0,0,0,1,3,0,0,7,1
53018,28,2,1,7,2,0,3,0,0,0,0,1,2,1,1,0,7,1
53019,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53021,19,1,0,6,1,0,0,1,0,0,0,0,0,2,0,0,7,1
53022,12,1,1,2,1,0,1,1,0,0,0,0,0,1,0,0,3,1
53023,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53025,22,2,1,5,4,0,2,0,0,0,0,0,0,1,0,0,6,1
53026,9,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,2,1
53027,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53028,9,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,3,1
53029,44,3,1,7,7,0,3,2,0,0,0,0,1,4,1,0,13,2
53030,8,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,3,0
53031,9,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,3,0
53033,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53034,113,2,5,32,28,1,9,9,0,0,1,1,2,7,0,0,15,1
53035,13,1,0,6,0,0,1,0,0,0,0,0,0,1,0,0,3,1
53036,20,2,1,4,2,0,1,1,0,0,0,0,1,0,0,0,7,1
53037,12,1,0,4,0,0,0,2,0,0,0,0,0,0,0,0,4,1
53038,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53039,49,1,2,12,10,1,1,5,0,0,0,1,2,4,1,0,7,2
53040,11,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,5,1
53041,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53042,19,1,0,5,3,0,2,3,0,0,0,0,0,0,0,0,5,0
53043,12,1,0,2,3,0,0,0,0,0,0,0,0,0,0,1,5,0
53045,12,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,6,1
53046,6,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0
53047,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
53048,35,2,1,13,4,0,2,0,0,0,0,0,2,3,1,0,6,1
53049,11,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,6,0
53051,14,1,1,3,3,0,2,0,0,0,0,0,0,1,0,0,3,0
53052,6,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0
53053,9,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0
53054,134,2,5,47,24,1,4,11,0,0,2,2,3,7,4,0,20,2
53055,19,1,1,3,3,0,1,0,0,0,0,0,1,1,0,0,7,1
53056,19,1,0,4,2,0,0,0,0,0,0,0,0,2,4,0,5,1
53057,15,1,1,3,3,0,1,0,0,0,0,0,0,2,0,0,3,1
53058,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0
53059,8,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0
53061,11,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,5,1
53062,440,4,13,102,80,10,38,95,3,0,3,9,7,15,11,0,42,8
53063,11,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,5,1
53064,31,1,1,13,4,0,1,1,0,0,0,0,2,2,1,0,4,1
53066,23,1,1,8,2,0,1,0,0,0,0,1,2,1,1,0,4,1
53067,11,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,3,0
53068,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53069,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0
53071,7,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
53072,24,2,1,11,1,0,2,0,0,0,0,0,0,2,0,0,4,1
53073,23,1,1,7,0,0,1,2,0,0,0,0,0,3,0,0,7,1
53074,15,1,0,3,2,0,1,0,0,0,0,0,0,2,0,0,5,1
53075,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
53076,10,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,3,0
53077,95,2,4,31,15,1,6,7,2,0,0,1,3,4,2,0,14,3
53078,17,1,1,6,2,0,1,0,0,0,0,0,0,2,0,0,3,1
53079,9,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53080,6,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
53082,15,1,0,4,1,0,1,1,0,0,0,0,0,1,0,0,5,1
53083,15,1,0,7,1,0,1,0,0,0,0,0,0,1,0,0,3,1
53084,127,3,6,27,24,6,6,15,2,0,0,3,4,9,2,0,19,1
53085,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
53086,19,1,0,12,1,0,1,0,0,0,0,0,1,0,0,0,2,1
53087,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0
53088,25,2,1,3,7,0,2,1,0,0,0,1,1,1,1,0,5,0
53089,14,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,5,1
53090,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
53091,11,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,4,0
53093,9,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0
53094,40,2,1,9,9,0,3,1,0,0,0,1,3,2,2,0,6,1
53096,173,3,6,42,29,4,13,31,2,0,0,3,6,8,3,0,20,3
53097,224,3,8,51,36,6,14,34,2,0,1,5,7,13,4,1,36,3
53098,13,1,0,7,3,0,0,0,0,0,0,0,0,0,0,0,2,0
53099,26,1,1,12,1,0,2,0,0,0,0,0,0,2,0,0,6,1
53100,34,1,1,11,5,1,3,1,0,0,0,1,2,2,1,0,4,1
53101,16,1,0,6,2,0,0,0,0,0,0,0,0,2,0,0,4,1
53102,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53103,43,1,1,17,6,1,3,2,0,0,0,1,0,2,0,1,7,1
53104,28,1,1,12,1,0,2,0,0,0,0,0,0,1,0,0,9,1
53105,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
53106,14,1,1,5,1,0,0,0,0,0,0,0,0,2,0,0,4,0
53107,93,3,3,21,17,2,9,11,2,0,0,1,3,3,4,0,12,2
53108,6,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0
53109,11,1,0,2,1,1,0,1,0,0,0,0,0,2,0,0,3,0
53110,32,1,1,5,3,0,3,1,1,0,0,1,1,1,1,0,12,1
53111,6,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0
53112,11,1,0,2,3,0,0,0,0,0,0,0,0,1,0,0,4,0
53113,22,1,0,9,4,0,0,3,0,0,0,0,0,1,1,0,3,0
53114,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53115,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53116,23,1,1,4,4,0,1,0,0,0,0,0,2,3,1,0,5,1
53117,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1
53118,6,1,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0
53119,73,3,2,17,14,1,4,7,0,0,1,1,2,4,1,0,15,1
53120,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0
53121,41,2,1,6,9,0,4,3,0,0,0,1,3,2,2,0,7,1
53122,26,2,1,11,2,0,1,0,0,0,0,0,0,3,0,0,4,2
53123,39,2,1,15,6,0,1,0,0,0,0,1,1,2,1,0,8,1
53124,31,1,1,9,3,0,1,1,0,0,0,0,0,2,0,0,11,2
53125,37,2,1,9,5,0,3,2,1,0,0,1,1,2,0,0,9,1
53126,20,2,1,7,2,0,2,0,0,0,0,0,0,1,0,0,4,1
53127,77,3,4,20,19,3,4,5,1,0,0,2,3,2,1,0,9,1
53128,9,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0
53129,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53130,1202,5,55,204,270,13,110,254,9,0,6,21,20,64,53,0,107,11
53131,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53132,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0
53133,14,1,1,3,1,0,2,0,0,0,0,0,0,0,0,0,5,1
53134,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53135,15,1,0,4,1,0,0,1,0,0,0,0,0,1,0,0,6,1
53136,28,1,0,9,6,0,1,0,0,0,0,0,0,1,0,0,8,2
53137,53,2,1,13,11,1,2,4,0,0,0,1,1,4,1,0,11,1
53139,8,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
53140,68,2,1,16,15,1,2,4,0,0,1,1,2,5,2,0,15,1
53141,19,2,0,5,6,0,0,0,0,0,0,0,0,1,0,0,5,0
53142,13,1,1,7,1,0,1,1,0,0,0,0,0,0,0,0,1,0
53143,9,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,1
53144,19,1,1,4,3,0,1,1,0,0,0,0,0,2,0,0,5,1
53145,18,1,0,5,3,0,0,0,0,0,0,0,1,0,1,0,6,1
53146,39,2,1,11,9,0,3,1,0,0,1,1,1,2,0,0,6,1
53147,380,3,10,63,73,7,30,97,3,0,1,5,9,20,8,0,45,6
53148,11,1,0,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53150,25,1,1,6,4,0,1,3,0,0,0,0,0,1,0,0,7,1
53151,21,1,1,6,0,0,3,0,0,0,0,0,2,1,1,0,5,1
53152,100,3,5,17,28,2,7,8,3,0,2,1,3,5,1,0,14,1
53153,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1
53154,30,1,1,7,5,0,2,2,0,0,1,1,2,1,3,0,3,1
53155,32,1,1,11,3,0,1,1,0,0,0,1,1,1,0,0,10,1
53156,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
53157,24,2,1,5,3,0,2,0,0,0,0,0,0,3,0,0,7,1
53158,31,2,1,10,7,0,2,1,0,0,0,0,0,2,0,0,5,1
53160,9,1,0,4,1,0,0,1,0,0,0,0,0,1,0,0,1,0
53161,80,2,2,23,14,1,6,4,2,0,1,1,2,6,1,0,13,2
53162,20,1,1,7,5,0,0,1,0,0,0,0,0,1,0,0,4,0
53163,19,1,1,3,4,0,1,0,0,0,0,0,0,1,0,1,7,0
53164,8,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,2,0
53165,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
53168,27,1,1,5,4,0,1,1,0,0,0,0,0,3,3,0,7,1
53169,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
53170,24,2,1,5,3,0,2,1,0,0,0,1,1,1,0,0,6,1
53172,8,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,2,1
53173,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53174,12,2,0,3,0,0,1,1,0,0,0,0,0,2,0,0,3,0
53175,19,1,1,6,1,0,1,1,0,0,0,0,0,2,0,0,5,1
53176,14,1,1,6,1,0,1,0,0,0,0,0,1,0,0,0,3,0
53177,8,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,1
53178,6,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0
53179,5,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53180,16,1,0,8,1,0,0,0,0,0,0,0,0,1,0,0,4,1
53181,25,1,0,3,4,0,2,2,0,0,0,0,1,1,4,0,6,1
53182,44,2,3,4,5,0,3,6,1,0,0,1,1,3,4,1,9,1
53184,4,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53185,75,3,4,15,17,1,8,7,1,0,0,1,2,3,1,0,11,1
53186,52,2,1,20,5,0,6,1,0,0,0,1,2,2,1,0,10,1
53187,12,1,0,6,0,0,1,1,0,0,0,0,0,0,0,0,3,0
53188,67,3,4,10,13,2,4,5,1,0,1,1,3,7,1,0,9,3
53189,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53190,15,2,1,2,4,0,1,2,0,0,0,0,0,1,0,0,2,0
53191,10,1,1,3,2,0,0,1,0,0,0,0,0,0,0,0,2,0
53192,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1
53193,9,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0
53195,9,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,1
53196,10,1,1,1,3,0,1,1,0,0,0,0,0,0,0,0,2,0
53197,31,2,1,5,8,0,2,1,0,0,0,1,2,1,1,0,6,1
53198,6,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
53199,9,1,0,4,0,0,0,2,0,0,0,0,0,0,0,0,2,0
53200,14,1,0,2,2,0,0,0,0,0,0,0,0,1,0,0,7,1
53201,244,2,7,51,40,5,22,74,0,0,1,3,3,10,2,0,21,3
53202,6,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53203,6,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0
53204,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53206,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0
53208,11,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,5,1
53209,7,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
53210,33,1,1,12,6,0,2,2,0,0,0,0,1,1,0,0,6,1
53211,36,2,1,12,6,0,3,2,0,0,0,0,1,1,0,0,7,1
53212,7,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,2,0
53213,8,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0
53214,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
53216,17,2,1,2,1,0,0,0,0,0,0,0,1,2,1,0,6,1
53218,12,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,4,1
53219,36,1,0,14,8,0,4,0,0,0,0,0,0,2,0,0,6,1
53220,8,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,3,0
53221,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1
53222,9,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,4,0
53223,14,1,0,7,1,0,0,1,0,0,0,0,0,1,0,0,3,0
53224,18,1,0,5,5,0,1,1,0,0,0,0,0,1,0,0,4,0
53225,11,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,3,0
53226,14,1,1,2,1,0,1,0,0,0,0,0,0,1,0,0,6,1
53228,14,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,0
53229,22,1,1,6,3,0,2,1,0,0,0,0,0,2,0,0,5,1
53230,6,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
53232,6,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53233,8,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0
53234,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53235,4,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53236,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
53237,11,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,4,0
