codgeo,libgeo,code_epci,n_ecoles_c108,n_equipements,n_carreaux,pop_insee,pct_habitat_zone_ecole_15,pct_equipements_zone_ecole_15
42298,Sauvain,200065886,1,5,59,340,58.47,100.0
42299,Savigneux,200065886,5,31,99,2980,97.52,100.0
42300,Sevelinges,200035202,1,4,57,488,91.38,100.0
42301,Soleymieux,200065886,1,4,45,594,71.89,100.0
42302,Sorbiers,244200770,9,44,177,8064,100.0,100.0
42303,Souternon,244200614,1,2,71,262,70.61,100.0
42304,Sury-le-Comtal,200065886,3,32,183,6521,89.56,93.75
42305,La Talaudière,244200770,7,45,82,5398,99.98,100.0
42306,Tarentaise,244200622,1,4,52,476,99.58,100.0
42307,Tartaras,244200770,1,4,26,922,100.0,100.0
42308,La Terrasse-sur-Dorlay,244200770,2,10,32,579,92.92,100.0
42310,Thélis-la-Combe,244200622,0,1,32,115,0.0,0.0
42311,La Tour-en-Jarez,244200770,1,4,43,978,98.16,100.0
42312,La Tourette,200065886,0,7,31,547,88.67,100.0
42313,Trelins,200065886,1,9,48,580,88.45,66.67
42314,La Tuilière,244200820,1,3,66,255,61.57,66.67
42315,Unias,200065886,1,4,23,482,100.0,100.0
42316,Unieux,244200770,9,37,117,7417,100.0,100.0
42317,Urbise,200035731,1,1,38,122,68.85,100.0
42318,Usson-en-Forez,200065886,1,18,174,1316,54.03,94.44
42319,Valeille,200065894,1,4,81,668,84.12,100.0
42320,Valfleury,244200770,1,6,42,522,64.78,100.0
42321,La Valla-sur-Rochefort,200065886,0,3,26,76,0.0,0.0
42322,La Valla-en-Gier,244200770,1,6,106,1034,65.31,100.0
42323,Veauche,200065894,7,50,172,8430,97.5,98.0
42324,Veauchette,200065886,1,4,47,1052,82.22,75.0
42325,Vendranges,244200630,1,2,51,372,85.48,100.0
42326,Véranne,244200895,1,4,71,878,90.04,100.0
42327,Vérin,244200895,1,6,29,436,100.0,100.0
42328,Verrières-en-Forez,200065886,1,7,97,652,69.46,85.71
42329,La Versanne,244200622,0,4,60,348,0.0,0.0
42330,Villars,244200770,9,37,73,7042,100.0,100.0
42331,Villemontais,200035731,2,7,83,878,91.46,100.0
42332,Villerest,200035731,5,21,171,4530,97.09,95.24
42333,Villers,200035202,1,7,52,496,94.56,100.0
42334,Violay,200065894,2,16,128,1124,82.75,81.25
42335,Viricelles,200066587,1,3,16,403,99.75,100.0
42336,Virigneux,200066587,1,4,77,566,87.99,75.0
42337,Vivans,200035731,0,1,59,230,0.0,0.0
42338,Vougy,200035202,3,15,133,1530,84.48,86.67
42339,Chausseterre,244200820,1,3,41,206,88.81,100.0
43001,Agnat,244301032,0,1,31,157,0.0,0.0
43002,Aiguilhe,200073419,1,10,13,706,100.0,100.0
43003,Allègre,200073419,2,17,68,774,82.69,100.0
43004,Alleyrac,200073401,0,2,20,124,0.0,0.0
43005,Alleyras,244301123,0,3,30,148,0.0,0.0
43006,Ally,200073393,1,3,30,126,38.1,100.0
43007,Araules,244301016,2,9,122,586,73.57,100.0
43008,Arlempdes,244301123,0,1,26,109,0.0,0.0
43009,Arlet,200073393,0,1,4,18,0.0,0.0
43010,Arsac-en-Velay,200073419,1,7,68,1214,74.45,85.71
43011,Aubazat,200073393,0,2,35,169,0.59,0.0
43012,Aurec-sur-Loire,244301131,4,36,175,5602,78.63,91.67
43013,Vissac-Auteyrac,200073393,1,2,40,298,45.55,50.0
43014,Autrac,244301032,0,1,12,64,0.0,0.0
43015,Auvers,200073393,0,1,12,43,0.0,0.0
43016,Auzon,244301099,1,8,55,854,91.15,100.0
43017,Azérat,244301099,1,3,33,294,62.18,100.0
43018,Bains,200073419,2,10,100,1345,41.49,90.0
43019,Barges,244301123,0,2,10,91,0.0,0.0
43020,Bas-en-Basset,200073427,4,29,211,4608,67.78,79.31
43021,Beaulieu,200073419,2,12,111,948,62.39,83.33
43022,Beaumont,244301032,0,2,32,276,3.25,0.0
43023,Beaune-sur-Arzon,200073419,0,1,34,214,0.0,0.0
43024,Beaux,244301016,1,8,80,765,40.78,75.0
43025,Beauzac,200073427,3,26,202,2883,60.61,80.77
43026,Bellevue-la-Montagne,200073419,1,5,70,436,54.93,60.0
43027,Berbezit,200073393,0,1,15,44,0.0,0.0
43028,Bessamorel,244301016,0,1,38,399,0.0,0.0
43029,La Besseyre-Saint-Mary,200073393,0,1,22,83,0.0,0.0
43030,Blanzac,200073419,1,3,19,428,94.4,100.0
43031,Blassac,200073393,0,1,17,142,9.54,0.0
43032,Blavozy,200073419,2,10,56,1722,97.59,100.0
43033,Blesle,244301032,1,10,68,576,76.04,90.0
43034,Boisset,200073427,1,4,31,322,53.97,100.0
43035,Bonneval,200073419,0,1,21,70,0.0,0.0
43036,Borne,200073419,1,1,33,376,92.81,100.0
43037,Le Bouchet-Saint-Nicolas,244301123,1,5,20,258,100.0,100.0
43038,Bournoncle-Saint-Pierre,244301032,1,11,58,973,59.71,63.64
43039,Le Brignon,200073419,1,4,78,578,33.68,100.0
43040,Brioude,244301032,4,72,148,6324,98.48,94.44
43041,Brives-Charensac,200073419,4,53,71,3742,100.0,100.0
43042,Cayres,244301123,1,11,60,624,70.97,100.0
43043,Céaux-d'Allègre,200073419,1,5,74,418,44.26,60.0
43044,Cerzat,200073393,1,3,24,206,45.15,66.67
43045,Ceyssac,200073419,0,3,38,390,0.0,0.0
43046,Chadrac,200073419,4,21,35,1980,100.0,100.0
43047,Chadron,200073401,0,3,36,302,0.0,0.0
43048,La Chaise-Dieu,200073419,1,19,41,521,16.12,10.53
43049,Chamalières-sur-Loire,200073419,1,4,62,446,68.01,100.0
43050,Chambezon,244301099,0,1,10,100,0.0,0.0
43051,Le Chambon-sur-Lignon,244301107,5,31,257,2300,78.19,90.32
43052,Champagnac-le-Vieux,244301099,1,6,37,204,68.95,100.0
43053,Champclause,200073401,0,1,45,198,0.0,0.0
43054,Chanaleilles,200073393,0,2,34,177,0.0,0.0
43055,Chaniat,244301032,0,1,22,151,5.96,0.0
43056,Chanteuges,200073393,0,3,51,375,0.0,0.0
43057,La Chapelle-Bertin,200073419,0,2,17,48,0.0,0.0
43058,La Chapelle-d'Aurec,200073427,1,7,72,1110,93.15,100.0
43059,La Chapelle-Geneste,200073419,0,1,31,99,0.0,0.0
43060,Charraix,200073393,0,2,13,66,0.0,0.0
43061,Chaspinhac,200073419,1,2,46,727,64.79,100.0
43062,Chaspuzac,200073419,1,15,46,850,60.44,86.67
43063,Chassagnes,200073393,1,2,22,147,88.78,100.0
43064,Chassignolles,244301099,0,2,21,75,0.0,0.0
43065,Chastel,200073393,0,1,29,128,0.0,0.0
43066,Chaudeyrolles,200073401,0,2,19,71,0.0,0.0
43067,Chavaniac-Lafayette,200073393,1,4,24,236,95.33,100.0
43068,Chazelles,200073393,0,1,7,28,0.0,0.0
43069,Chenereilles,244301107,0,2,63,288,0.0,0.0
43070,Chilhac,200073393,0,3,15,152,0.0,0.0
43071,Chomelix,200073419,1,6,72,448,61.09,100.0
43072,La Chomette,200073393,0,2,17,116,0.0,0.0
43073,Cistrières,200073419,0,1,31,138,0.0,0.0
43074,Cohade,244301032,1,10,45,826,84.92,60.0
43075,Collat,200073393,0,1,14,76,0.0,0.0
43076,Connangles,200073419,0,1,40,117,0.0,0.0
43077,Costaros,244301123,2,18,17,459,100.0,100.0
43078,Coubon,200073419,5,19,149,3128,95.38,100.0
43079,Couteuges,200073393,1,3,32,211,82.94,100.0
43080,Craponne-sur-Arzon,200073419,4,44,161,1733,80.81,95.45
43082,Cronce,200073393,0,1,18,54,0.0,0.0
43083,Cubelles,200073393,0,1,29,130,0.0,0.0
43084,Cussac-sur-Loire,200073419,3,7,74,1601,93.38,100.0
43085,Desges,200073393,0,1,17,54,0.0,0.0
43086,Domeyrat,200073393,0,2,19,145,0.0,0.0
43087,Dunières,244300307,3,29,196,2612,79.69,100.0
43088,Espalem,244301032,1,6,35,325,63.38,100.0
43089,Espaly-Saint-Marcel,200073419,4,16,76,3024,98.18,100.0
43090,Esplantas-Vazeilles,200073393,0,2,19,122,0.0,0.0
43091,Les Estables,200073401,2,10,34,304,86.84,90.0
43092,Fay-sur-Lignon,200073401,1,7,38,268,82.46,100.0
43093,Félines,200073419,1,5,51,253,46.64,100.0
43094,Ferrussac,200073393,0,1,16,73,0.0,0.0
43095,Fix-Saint-Geneys,200073419,0,3,14,138,0.0,0.0
43096,Fontannes,244301032,2,11,38,829,95.17,100.0
43097,Freycenet-la-Cuche,200073401,0,4,28,112,0.0,0.0
43098,Freycenet-la-Tour,200073401,0,4,7,107,0.0,0.0
43099,Frugerès-les-Mines,244301099,1,4,14,390,100.0,100.0
43100,Frugières-le-Pin,244301032,0,2,24,152,11.18,0.0
43101,Goudet,200073401,0,1,10,86,0.0,0.0
43102,Grazac,244301016,1,10,103,1062,73.41,90.0
43103,Grenier-Montgon,244301032,0,3,10,108,0.0,0.0
43104,Grèzes,200073393,0,1,38,192,0.0,0.0
43105,Javaugues,244301032,1,2,17,179,98.88,100.0
43106,Jax,200073393,0,2,18,137,0.0,0.0
43107,Josat,200073393,0,2,18,82,0.0,0.0
43108,Jullianges,200073419,1,5,64,414,60.55,100.0
43109,Lafarre,244301123,0,1,16,58,0.0,0.0
43110,Lamothe,244301032,1,4,45,830,94.64,100.0
43111,Landos,244301123,1,14,79,782,66.3,92.86
43112,Langeac,200073393,4,31,150,3300,89.44,96.77
43113,Lantriac,200073401,3,13,105,1826,78.98,92.31
43114,Lapte,244301016,2,13,208,1733,66.39,100.0
43115,Laussonne,200073401,2,14,91,926,76.58,92.86
43116,Laval-sur-Doulon,200073419,0,1,18,59,0.0,0.0
43117,Lavaudieu,244301032,0,1,36,238,0.0,0.0
43118,Lavoûte-Chilhac,200073393,2,13,17,201,97.51,100.0
43119,Lavoûte-sur-Loire,200073419,2,13,51,774,98.71,100.0
43120,Lempdes-sur-Allagnon,244301099,1,16,53,1294,95.29,87.5
43121,Léotoing,244301032,0,2,35,216,0.0,0.0
43122,Lissac,200073419,0,6,36,293,7.85,0.0
43123,Lorlanges,244301032,1,5,34,410,65.29,100.0
43124,Loudes,200073419,2,10,70,885,71.75,90.0
43125,Lubilhac,244301032,0,2,28,98,0.0,0.0
43126,Malrevers,200073419,1,7,89,616,72.48,100.0
43127,Malvalette,200073427,0,2,55,812,0.0,0.0
43128,Malvières,200073419,0,1,30,113,11.5,0.0
43129,Le Mas-de-Tence,244301107,0,3,29,151,0.0,0.0
43130,Mazet-Saint-Voy,244301107,2,14,189,1014,61.31,100.0
43131,Mazerat-Aurouze,200073393,1,2,35,182,75.76,100.0
43132,Mazeyrat-d'Allier,200073393,1,7,139,1503,31.64,57.14
43133,Mercœur,200073393,0,2,29,132,0.0,0.0
43134,Mézères,200073419,0,3,25,166,0.0,0.0
43135,Le Monastier-sur-Gazeille,200073401,4,24,130,1526,81.98,100.0
43136,Monistrol-d'Allier,200073419,0,5,37,186,0.0,0.0
43137,Monistrol-sur-Loire,200073427,4,68,375,8814,76.23,89.71
43138,Monlet,200073419,1,3,68,360,50.28,66.67
43139,Montclard,200073393,0,1,5,16,0.0,0.0
43140,Le Monteil,200073419,1,4,23,475,100.0,100.0
43141,Montfaucon-en-Velay,244300307,3,20,52,1013,97.83,100.0
43142,Montregard,244300307,1,6,125,583,44.25,83.33
43143,Montusclat,200073401,1,1,23,120,58.58,0.0
43144,Moudeyres,200073401,0,1,15,103,0.0,0.0
43145,Ouides,244301123,0,1,11,52,0.0,0.0
43147,Paulhac,244301032,1,3,40,596,92.79,100.0
43148,Paulhaguet,200073393,2,16,42,755,96.95,100.0
43149,Pébrac,200073393,0,1,21,103,0.0,0.0
43150,Le Pertuis,200073419,1,9,56,467,71.95,100.0
43151,Pinols,200073393,1,5,37,195,57.44,80.0
43152,Polignac,200073419,3,16,175,2576,61.64,68.75
43153,Pont-Salomon,244301131,2,20,77,1768,98.76,95.0
43154,Pradelles,244301123,1,14,32,410,90.23,100.0
43155,Prades,200073393,0,1,9,66,0.0,0.0
43156,Présailles,200073401,0,3,37,130,0.0,0.0
43157,Le Puy-en-Velay,200073419,20,154,173,14754,98.02,99.35
43158,Queyrières,200073401,1,2,52,336,64.14,100.0
43159,Raucoules,244300307,1,7,115,842,65.74,100.0
43160,Rauret,244301123,0,2,25,178,0.0,0.0
43162,Retournac,244301016,6,27,218,2826,83.21,100.0
43163,Riotord,244300307,2,13,135,1082,62.97,100.0
43164,Roche-en-Régnier,200073419,1,4,82,444,43.02,100.0
43165,Rosières,200073419,3,14,137,1318,71.2,85.71
43166,Saint-André-de-Chalencon,200073427,1,6,61,332,55.12,83.33
43167,Saint-Arcons-d'Allier,200073393,0,1,27,171,0.0,0.0
43168,Saint-Arcons-de-Barges,244301123,0,1,26,124,0.0,0.0
43169,Saint-Austremoine,200073393,0,1,12,50,0.0,0.0
43170,Saint-Beauzire,244301032,1,6,44,332,45.78,83.33
43171,Saint-Bérain,200073393,0,1,23,102,0.0,0.0
43172,Saint-Bonnet-le-Froid,244300307,1,5,23,195,89.74,100.0
43173,Saint-Christophe-d'Allier,244301123,0,2,27,86,0.0,0.0
43174,Saint-Christophe-sur-Dolaison,200073419,1,12,84,862,52.49,75.0
43175,Saint-Cirgues,200073393,0,2,15,156,62.06,100.0
43177,Saint-Didier-en-Velay,244301131,4,19,150,3396,88.5,94.74
43178,Saint-Didier-sur-Doulon,200073393,0,1,54,194,0.0,0.0
43180,Saint-Étienne-du-Vigan,244301123,0,1,18,94,0.0,0.0
43181,Saint-Étienne-Lardeyrol,200073419,1,4,62,667,61.09,100.0
43182,Saint-Étienne-sur-Blesle,244301032,0,1,15,51,0.0,0.0
43183,Sainte-Eugénie-de-Villeneuve,200073393,0,3,11,112,3.59,0.0
43184,Saint-Ferréol-d'Auroure,244301131,3,22,84,2376,95.14,100.0
43185,Sainte-Florine,244301099,4,22,60,2703,100.0,100.0
43186,Saint-Front,200073401,1,6,82,401,51.62,83.33
43187,Saint-Geneys-près-Saint-Paulien,200073419,1,2,30,294,70.75,100.0
43188,Saint-Georges-d'Aurac,200073393,1,9,47,431,66.94,88.89
43189,Saint-Georges-Lagricol,200073419,1,8,71,495,69.29,100.0
43190,Saint-Germain-Laprade,200073419,6,33,177,3246,86.75,87.88
43191,Saint-Géron,244301032,0,1,27,240,3.75,0.0
43192,Saint-Haon,244301123,0,4,57,254,0.0,0.0
43193,Saint-Hilaire,244301099,1,2,30,148,83.05,100.0
43194,Saint-Hostien,200073419,1,9,73,588,78.06,100.0
43195,Saint-Ilpize,244301032,0,1,27,168,0.0,0.0
43196,Saint-Jean-d'Aubrigoux,200073419,0,1,38,160,0.0,0.0
43197,Saint-Jean-de-Nay,200073419,1,2,53,340,44.56,100.0
43198,Saint-Jean-Lachalm,244301123,1,4,42,296,53.89,100.0
43199,Saint-Jeures,244301107,2,5,164,928,51.75,80.0
43200,Saint-Julien-Chapteuil,200073401,3,27,175,1898,76.3,92.59
43201,Saint-Julien-d'Ance,200073419,0,1,48,241,0.0,0.0
43202,Saint-Julien-des-Chazes,200073393,0,1,10,57,0.0,0.0
43203,Saint-Julien-du-Pinet,244301016,1,4,77,405,18.89,25.0
43204,Saint-Julien-Molhesabate,244300307,0,2,45,147,0.0,0.0
43205,Saint-Just-Malmont,244301131,4,28,154,4204,76.96,100.0
43206,Saint-Just-près-Brioude,244301032,1,4,83,420,21.19,50.0
43207,Saint-Laurent-Chabreuges,244301032,0,2,24,231,0.0,0.0
43208,Sainte-Marguerite,200073393,0,1,13,36,0.0,0.0
43210,Saint-Martin-de-Fugères,200073401,1,4,45,210,41.33,25.0
43211,Saint-Maurice-de-Lignon,244301016,3,18,145,2620,67.93,88.89
43212,Saint-Pal-de-Chalencon,200073427,2,17,133,941,60.79,82.35
43213,Saint-Pal-de-Mons,200073427,2,20,154,2156,71.05,85.0
43214,Saint-Pal-de-Senouire,200073419,0,2,19,67,0.0,0.0
43215,Saint-Paul-de-Tartas,244301123,0,2,34,175,0.0,0.0
43216,Saint-Paulien,200073419,3,28,146,2292,72.82,67.86
43217,Saint-Pierre-du-Champ,200073419,1,5,74,512,33.43,100.0
43218,Saint-Pierre-Eynac,200073401,1,4,122,1070,35.79,75.0
43219,Saint-Préjet-Armandon,200073393,0,2,22,85,0.0,0.0
43220,Saint-Préjet-d'Allier,200073419,0,5,35,121,0.0,0.0
43221,Saint-Privat-d'Allier,200073419,1,6,73,402,48.76,83.33
43222,Saint-Privat-du-Dragon,200073393,1,2,37,164,57.32,50.0
43223,Saint-Romain-Lachalm,244300307,2,15,115,1032,14.1,6.67
43224,Sainte-Sigolène,200073427,4,37,249,5938,80.62,67.57
43225,Saint-Vénérand,244301123,0,2,14,62,0.0,0.0
43226,Saint-Vert,244301099,0,1,26,84,0.0,0.0
43227,Saint-Victor-Malescours,244301131,1,10,77,745,66.31,70.0
43228,Saint-Victor-sur-Arlanc,200073419,0,2,16,85,0.0,0.0
43229,Saint-Vidal,200073419,0,3,42,529,46.88,33.33
43230,Saint-Vincent,200073419,2,11,101,1036,70.11,90.91
43231,Salettes,200073401,0,3,37,119,0.0,0.0
43232,Salzuit,200073393,1,2,24,306,97.06,100.0
43233,Sanssac-l'Église,200073419,1,9,75,943,63.31,66.67
43234,Saugues,200073393,3,27,160,1599,67.42,100.0
43236,La Séauve-sur-Semène,244301131,2,11,52,1258,96.03,100.0
43237,Sembadel,200073419,1,4,42,182,38.46,25.0
43238,Séneujols,244301123,1,3,24,322,97.21,100.0
43239,Siaugues-Sainte-Marie,200073393,1,9,94,804,57.93,88.89
43240,Solignac-sous-Roche,200073427,0,2,24,246,0.0,0.0
43241,Solignac-sur-Loire,200073419,2,17,76,1210,78.31,82.35
43242,Tailhac,200073393,0,1,19,64,0.0,0.0
43244,Tence,244301107,3,36,326,2950,65.73,97.22
43245,Thoras,200073393,0,4,49,197,0.0,0.0
43246,Tiranges,200073427,1,5,65,434,55.99,100.0
43247,Torsiac,244301032,0,1,10,59,0.0,0.0
43249,Valprivas,200073427,1,6,58,515,54.95,100.0
43250,Vals-le-Chastel,200073393,1,2,7,38,100.0,100.0
43251,Vals-près-le-Puy,200073419,2,16,54,2824,99.82,100.0
43252,Varennes-Saint-Honorat,200073393,0,1,10,25,0.0,0.0
43253,Les Vastres,200073401,1,5,51,184,31.17,60.0
43254,Vazeilles-Limandre,200073419,1,6,30,254,82.25,33.33
43256,Venteuges,200073393,0,5,61,342,0.0,0.0
43257,Vergezac,200073419,1,3,49,444,47.46,100.0
43258,Vergongheon,244301099,3,12,73,1546,81.51,91.67
43259,Vernassal,200073419,1,5,45,358,57.46,60.0
43260,Le Vernet,200073419,0,1,5,16,0.0,0.0
43261,Vézézoux,244301099,1,6,33,624,97.6,100.0
43262,Vieille-Brioude,244301032,1,8,95,1180,77.93,75.0
43263,Vielprat,244301123,0,2,19,58,0.0,0.0
43264,Villeneuve-d'Allier,200073393,1,5,28,199,56.78,60.0
43265,Les Villettes,200073427,2,10,66,1502,97.24,100.0
43267,Vorey,200073419,3,15,118,1382,73.63,100.0
43268,Yssingeaux,244301016,4,73,540,7352,66.16,78.08
44001,Abbaretz,244400537,2,11,226,2020,57.91,90.91
44002,Aigrefeuille-sur-Maine,200067635,3,31,129,3892,87.46,100.0
44003,Ancenis-Saint-Géréon,244400552,7,107,207,11030,97.97,95.33
44005,Chaumes-en-Retz,200067346,7,39,333,7053,79.9,94.87
44006,Assérac,244400610,2,15,169,1930,46.07,73.33
44007,Avessac,243500741,2,11,293,2462,43.11,81.82
44009,Basse-Goulaine,244400404,4,44,173,9509,87.42,75.0
44010,Batz-sur-Mer,244400610,2,27,99,3213,94.37,100.0
44012,La Bernerie-en-Retz,200067346,2,14,110,3292,79.91,100.0
44013,Besné,244400644,3,17,140,3302,53.45,94.12
44014,Le Bignon,244400438,4,24,172,3829,71.4,75.0
44015,Blain,244400453,7,54,581,10046,74.62,98.15
44016,La Boissière-du-Doré,200067866,1,11,65,1112,87.77,81.82
44018,Bouaye,244400404,5,37,179,7802,58.09,72.97
44019,Bouée,200072734,2,5,102,1109,86.38,100.0
44020,Bouguenais,244400404,17,78,325,19202,91.63,98.72
44021,Villeneuve-en-Retz,200071546,5,35,354,4786,80.64,82.86
44022,Boussay,200067635,2,14,128,2542,74.44,64.29
44023,Bouvron,244400453,3,14,246,3055,52.83,85.71
44024,Brains,244400404,2,15,114,2712,84.87,100.0
44025,Campbon,200072734,3,16,304,3951,53.58,87.5
44026,Carquefou,244400404,14,89,433,19090,88.6,88.76
44027,Casson,244400503,2,9,132,2360,79.73,100.0
44028,Le Cellier,244400552,4,29,254,3886,53.43,51.72
44029,Divatte-sur-Loire,200067866,5,41,335,6853,66.91,87.8
44030,La Chapelle-des-Marais,244400644,3,20,126,4318,70.46,95.0
44031,La Chapelle-Glain,200072726,1,9,121,761,65.83,77.78
44032,La Chapelle-Heulin,200067866,5,20,127,3310,95.83,95.0
44033,La Chapelle-Launay,200072734,2,13,165,3103,66.27,92.31
44035,La Chapelle-sur-Erdre,244400404,14,73,374,19630,91.28,98.63
44036,Châteaubriant,200072726,11,104,281,10906,95.34,88.46
44037,Château-Thébaud,200067635,4,17,160,2848,85.48,100.0
44038,Chauvé,200067346,2,18,208,2936,53.81,88.89
44039,Cheix-en-Retz,200067346,1,10,51,1071,85.15,100.0
44041,La Chevrolière,244400438,5,32,233,6229,69.43,71.88
44043,Clisson,200067635,6,58,128,6518,80.88,100.0
44044,Conquereuil,243500741,1,10,124,1109,55.82,90.0
44045,Cordemais,200072734,2,14,251,3790,51.82,64.29
44046,Corsept,244400586,3,12,168,2524,40.13,75.0
44047,Couëron,244400404,16,76,464,22702,92.17,82.89
44048,Couffé,244400552,3,17,212,2563,43.35,70.59
44049,Le Croisic,244400610,4,24,100,4030,97.47,100.0
44050,Crossac,200000438,2,15,177,2771,47.13,86.67
44051,Derval,200072726,4,29,260,3351,69.96,93.1
44052,Donges,244400644,5,31,330,8124,66.58,87.1
44053,Drefféac,200000438,1,8,95,2090,59.85,100.0
44054,Erbray,200072726,2,18,239,2960,32.71,83.33
44055,La Baule-Escoublac,244400610,8,109,381,18218,92.42,98.17
44056,Fay-de-Bretagne,244400503,3,16,310,3770,59.89,81.25
44057,Fégréac,243500741,2,9,238,2227,48.54,100.0
44058,Fercé,200072726,1,5,65,464,67.64,100.0
44061,Frossay,244400586,2,16,249,3215,53.59,93.75
44062,Le Gâvre,244400453,3,12,69,1594,68.39,91.67
44063,Gétigné,200067635,3,15,147,3408,74.59,100.0
44064,Gorges,200067635,3,17,151,4328,81.85,100.0
44065,Grand-Auverné,200072726,1,8,103,763,58.45,100.0
44066,Grandchamps-des-Fontaines,244400503,7,29,282,7024,69.82,79.31
44067,Guémené-Penfao,243500741,4,37,472,5084,63.17,83.78
44068,Guenrouet,200000438,3,13,294,3326,49.06,84.62
44069,Guérande,244400610,9,95,598,16054,65.93,91.58
44070,La Haie-Fouassière,200067635,4,26,133,4244,81.28,100.0
44071,Haute-Goulaine,200067635,5,27,225,5769,88.01,81.48
44072,Herbignac,244400610,4,44,429,6998,47.1,93.18
44073,Héric,244400503,4,30,478,6512,55.5,83.33
44074,Indre,244400404,5,17,34,3786,100.0,100.0
44075,Issé,200072726,2,16,156,1806,68.89,93.75
44076,Jans,200072726,2,9,135,1278,55.56,100.0
44077,Joué-sur-Erdre,244400552,2,17,226,2464,41.34,82.35
44078,Juigné-des-Moutiers,200072726,1,4,40,337,62.02,100.0
44079,Le Landreau,200067866,2,22,180,2974,65.39,86.36
44080,Lavau-sur-Loire,200072734,1,4,78,798,71.95,100.0
44081,Legé,200071546,4,37,309,4538,57.22,89.19
44082,Ligné,244400552,3,33,277,5214,60.46,93.94
44083,La Limouzinière,244400438,3,14,133,2320,65.84,92.86
44084,Le Loroux-Bottereau,200067866,4,38,338,8145,70.61,86.84
44085,Louisfert,200072726,1,9,86,988,67.75,88.89
44086,Lusanger,200072726,2,6,138,1034,46.73,100.0
44087,Machecoul-Saint-Même,200071546,6,50,447,7416,80.32,94.0
44088,Maisdon-sur-Sèvre,200067635,3,13,124,2782,67.81,84.62
44089,Malville,200072734,4,20,222,3668,59.08,100.0
44090,La Marne,200071546,1,10,77,1552,82.89,100.0
44091,Marsac-sur-Don,200072726,2,9,151,1566,61.29,100.0
44092,Massérac,243500741,1,7,82,714,71.45,100.0
44094,Mauves-sur-Loire,244400404,2,13,152,3234,73.86,100.0
44095,La Meilleraye-de-Bretagne,200072726,2,12,99,1450,73.96,100.0
44096,Mésanger,244400552,3,17,281,4638,41.61,100.0
44097,Mesquer,244400610,1,10,177,2520,64.93,70.0
44098,Missillac,200000438,4,25,378,5350,52.0,96.0
44099,Moisdon-la-Rivière,200072726,3,17,194,1864,60.76,100.0
44100,Monnières,200067635,3,9,73,2061,84.16,100.0
44101,La Montagne,244400404,6,32,49,5068,100.0,100.0
44102,Montbert,244400438,3,17,189,3084,68.34,94.12
44103,Montoir-de-Bretagne,244400644,6,35,139,6554,93.02,97.14
44104,Montrelais,244400552,1,4,72,768,49.84,100.0
44105,Mouais,200072726,1,2,39,292,77.74,100.0
44106,Les Moutiers-en-Retz,200067346,1,11,80,1814,96.69,90.91
44107,Mouzeil,244400552,2,11,105,1974,51.04,72.73
44108,Mouzillon,200067866,2,15,107,2482,59.17,73.33
44109,Nantes,244400404,234,1176,1067,260950,99.7,100.0
44110,Nort-sur-Erdre,244400503,4,61,418,9180,65.37,93.44
44111,Notre-Dame-des-Landes,244400503,3,12,178,2268,70.13,100.0
44112,Noyal-sur-Brutz,200072726,1,6,45,522,94.82,100.0
44113,Nozay,244400537,3,45,281,4004,72.33,95.56
44114,Orvault,244400404,23,128,320,24158,98.63,96.88
44115,Oudon,244400552,3,19,171,3644,65.63,89.47
44116,Paimbœuf,244400586,3,20,31,2305,100.0,100.0
44117,Le Pallet,200067866,3,13,102,3004,90.13,100.0
44118,Pannecé,244400552,1,10,127,1358,64.09,100.0
44119,Paulx,200071546,2,10,158,1826,60.84,100.0
44120,Le Pellerin,244400404,5,26,128,5049,91.3,96.15
44121,Petit-Auverné,200072726,1,5,68,394,64.97,100.0
44122,Petit-Mars,244400503,3,15,155,3807,80.96,93.33
44123,Pierric,243500741,1,6,122,974,52.03,100.0
44124,Le Pin,244400552,1,6,96,751,65.18,100.0
44125,Piriac-sur-Mer,244400610,3,17,170,2540,59.84,100.0
