CODGEO,nb_assos,nb_environnement,nb_culture,nb_social,nb_sport,nb_sante,nb_auto,pop,densite_assos_1000hab,densite_environnement_1000hab,densite_culture_1000hab,densite_social_1000hab,densite_sport_1000hab
42139,34,1,2,1,0,0,1,1338.0,25.41,0.75,1.49,0.75,0.0
42140,3,1,2,0,0,0,0,459.0,6.54,2.18,4.36,0.0,0.0
42143,2,0,0,1,0,1,0,514.0,3.89,0.0,0.0,1.95,0.0
42145,28,0,4,3,2,0,0,1100.0,25.45,0.0,3.64,2.73,1.82
42146,4,1,0,0,0,0,0,64.0,62.5,15.62,0.0,0.0,0.0
42147,122,1,24,11,22,5,10,16064.0,7.59,0.06,1.49,0.68,1.37
42148,1,0,1,0,0,0,0,503.0,1.99,0.0,1.99,0.0,0.0
42149,30,1,7,3,4,0,3,5550.0,5.41,0.18,1.26,0.54,0.72
42150,7,0,1,0,3,0,2,1322.0,5.3,0.0,0.76,0.0,2.27
42152,13,0,2,2,4,0,0,561.0,23.17,0.0,3.57,3.57,7.13
42153,5,0,0,0,0,0,1,477.0,10.48,0.0,0.0,0.0,0.0
42154,9,0,4,3,2,0,0,474.0,18.99,0.0,8.44,6.33,4.22
42155,6,0,2,0,2,0,0,1016.0,5.91,0.0,1.97,0.0,1.97
42156,32,2,5,4,4,0,2,1367.0,23.41,1.46,3.66,2.93,2.93
42157,14,0,1,1,1,0,0,804.0,17.41,0.0,1.24,1.24,1.24
42159,20,0,1,0,2,1,1,1582.0,12.64,0.0,0.63,0.0,1.26
42160,4,0,0,0,2,0,0,187.0,21.39,0.0,0.0,0.0,10.7
42161,13,0,0,1,0,0,1,575.0,22.61,0.0,0.0,1.74,0.0
42162,15,0,4,2,5,0,0,1147.0,13.08,0.0,3.49,1.74,4.36
42165,30,0,4,0,5,0,2,2862.0,10.48,0.0,1.4,0.0,1.75
42166,8,0,2,1,4,0,0,628.0,12.74,0.0,3.18,1.59,6.37
42167,2,0,0,0,0,0,0,387.0,5.17,0.0,0.0,0.0,0.0
42168,50,1,11,3,4,1,3,3682.0,13.58,0.27,2.99,0.81,1.09
42169,12,0,4,1,3,0,1,1605.0,7.48,0.0,2.49,0.62,1.87
42170,59,0,3,11,3,0,0,2099.0,28.11,0.0,1.43,5.24,1.43
42171,4,0,0,0,2,2,0,284.0,14.08,0.0,0.0,0.0,7.04
42172,18,0,2,2,3,1,0,1070.0,16.82,0.0,1.87,1.87,2.8
42174,6,0,0,1,1,0,0,1218.0,4.93,0.0,0.0,0.82,0.82
42175,10,0,4,4,3,1,0,1206.0,8.29,0.0,3.32,3.32,2.49
42176,23,0,2,1,6,0,3,2209.0,10.41,0.0,0.91,0.45,2.72
42177,53,0,4,3,7,1,5,2576.0,20.57,0.0,1.55,1.16,2.72
42178,10,1,1,2,0,1,0,887.0,11.27,1.13,1.13,2.25,0.0
42179,3,0,2,0,1,1,2,858.0,3.5,0.0,2.33,0.0,1.17
42180,17,1,4,1,1,1,0,1033.0,16.46,0.97,3.87,0.97,0.97
42181,72,1,3,2,6,0,1,1469.0,49.01,0.68,2.04,1.36,4.08
42182,55,3,6,2,6,0,1,3200.0,17.19,0.94,1.88,0.62,1.88
42183,83,0,20,14,14,2,0,8046.0,10.32,0.0,2.49,1.74,1.74
42185,1,0,0,0,0,0,0,724.0,1.38,0.0,0.0,0.0,0.0
42186,114,0,19,11,20,4,3,15214.0,7.49,0.0,1.25,0.72,1.31
42187,1019,12,179,109,174,36,14,34762.0,29.31,0.35,5.15,3.14,5.01
42189,105,5,27,8,26,1,4,9863.0,10.65,0.51,2.74,0.81,2.64
42193,10,0,1,3,3,0,1,1422.0,7.03,0.0,0.7,2.11,2.11
42194,6,0,1,0,1,0,0,204.0,29.41,0.0,4.9,0.0,4.9
42195,7,0,2,0,3,1,0,989.0,7.08,0.0,2.02,0.0,3.03
42207,307,6,56,19,54,7,13,35068.0,8.75,0.17,1.6,0.54,1.54
42218,2267,26,441,201,254,52,33,172718.0,13.13,0.15,2.55,1.16,1.47
42223,62,0,8,3,8,2,3,6183.0,10.03,0.0,1.29,0.49,1.29
42225,16,2,3,2,6,0,3,3843.0,4.16,0.52,0.78,0.52,1.56
42234,21,0,3,0,1,0,0,3686.0,5.7,0.0,0.81,0.0,0.27
42237,50,0,8,2,12,0,2,6611.0,7.56,0.0,1.21,0.3,1.82
42254,18,1,2,1,2,0,0,787.0,22.87,1.27,2.54,1.27,2.54
42256,19,1,5,1,2,0,3,5060.0,3.75,0.2,0.99,0.2,0.4
42275,101,4,16,5,9,7,0,6164.0,16.39,0.65,2.6,0.81,1.46
42296,3,0,0,0,0,0,0,546.0,5.49,0.0,0.0,0.0,0.0
42297,2,0,0,0,0,0,0,615.0,3.25,0.0,0.0,0.0,0.0
42298,8,0,1,1,3,0,1,370.0,21.62,0.0,2.7,2.7,8.11
42299,19,0,3,1,7,1,2,3468.0,5.48,0.0,0.87,0.29,2.02
42300,13,0,2,0,3,0,1,648.0,20.06,0.0,3.09,0.0,4.63
42301,5,0,1,3,1,0,0,708.0,7.06,0.0,1.41,4.24,1.41
42302,66,1,12,4,13,1,6,8042.0,8.21,0.12,1.49,0.5,1.62
42303,6,0,1,1,1,0,0,257.0,23.35,0.0,3.89,3.89,3.89
42304,24,1,4,3,8,1,5,6681.0,3.59,0.15,0.6,0.45,1.2
42305,54,0,6,5,10,2,4,7073.0,7.63,0.0,0.85,0.71,1.41
42306,1,0,0,0,1,0,0,500.0,2.0,0.0,0.0,0.0,2.0
42307,3,0,1,0,0,0,0,920.0,3.26,0.0,1.09,0.0,0.0
42311,6,0,1,0,0,0,1,1473.0,4.07,0.0,0.68,0.0,0.0
42313,2,0,2,1,0,0,0,670.0,2.99,0.0,2.99,1.49,0.0
42316,70,1,12,6,15,0,5,8479.0,8.26,0.12,1.42,0.71,1.77
42317,4,0,0,0,0,0,0,119.0,33.61,0.0,0.0,0.0,0.0
42318,15,0,4,1,1,1,0,1474.0,10.18,0.0,2.71,0.68,0.68
42319,2,0,0,0,1,0,0,682.0,2.93,0.0,0.0,0.0,1.47
42322,6,0,1,0,0,0,0,1092.0,5.49,0.0,0.92,0.0,0.0
42323,47,3,6,2,7,4,4,8992.0,5.23,0.33,0.67,0.22,0.78
42324,7,0,0,0,1,0,0,1202.0,5.82,0.0,0.0,0.0,0.83
42325,2,0,0,0,1,0,1,384.0,5.21,0.0,0.0,0.0,2.6
42327,6,0,1,0,0,0,0,655.0,9.16,0.0,1.53,0.0,0.0
42328,4,0,3,2,0,0,0,723.0,5.53,0.0,4.15,2.77,0.0
42330,74,0,13,5,13,2,3,7783.0,9.51,0.0,1.67,0.64,1.67
42331,27,0,1,2,5,1,1,1031.0,26.19,0.0,0.97,1.94,4.85
42332,67,1,10,4,10,1,3,5170.0,12.96,0.19,1.93,0.77,1.93
42333,11,0,1,0,2,1,0,596.0,18.46,0.0,1.68,0.0,3.36
42334,17,0,1,2,2,0,1,1215.0,13.99,0.0,0.82,1.65,1.65
42335,2,1,0,0,0,0,0,447.0,4.47,2.24,0.0,0.0,0.0
42336,6,0,1,0,1,0,0,626.0,9.58,0.0,1.6,0.0,1.6
42337,5,0,0,0,1,0,0,220.0,22.73,0.0,0.0,0.0,4.55
42338,32,1,3,2,4,1,1,1506.0,21.25,0.66,1.99,1.33,2.66
42339,6,0,0,1,1,0,0,214.0,28.04,0.0,0.0,4.67,4.67
43001,1,0,1,0,0,0,0,173.0,5.78,0.0,5.78,0.0,0.0
43002,2,0,2,1,1,0,0,1469.0,1.36,0.0,1.36,0.68,0.68
43003,5,0,1,0,2,0,0,861.0,5.81,0.0,1.16,0.0,2.32
43004,1,0,1,0,0,0,0,118.0,8.47,0.0,8.47,0.0,0.0
43006,3,0,2,0,1,0,0,125.0,24.0,0.0,16.0,0.0,8.0
43007,28,0,11,7,5,2,0,608.0,46.05,0.0,18.09,11.51,8.22
43009,2,0,1,1,1,0,0,23.0,86.96,0.0,43.48,43.48,43.48
43010,1,0,0,0,1,0,0,1208.0,0.83,0.0,0.0,0.0,0.83
43012,120,9,23,17,35,8,0,6171.0,19.45,1.46,3.73,2.75,5.67
43013,1,0,1,0,0,0,0,302.0,3.31,0.0,3.31,0.0,0.0
43014,2,0,1,1,0,0,0,52.0,38.46,0.0,19.23,19.23,0.0
43015,1,1,0,0,0,0,0,48.0,20.83,20.83,0.0,0.0,0.0
43016,9,1,7,0,0,0,0,889.0,10.12,1.12,7.87,0.0,0.0
43017,6,0,0,2,1,0,0,295.0,20.34,0.0,0.0,6.78,3.39
43018,4,1,1,0,1,0,0,1382.0,2.89,0.72,0.72,0.0,0.72
43020,71,1,22,13,26,2,3,4546.0,15.62,0.22,4.84,2.86,5.72
43021,6,0,1,0,4,0,2,1046.0,5.74,0.0,0.96,0.0,3.82
43022,2,0,0,0,1,0,0,268.0,7.46,0.0,0.0,0.0,3.73
43024,19,0,8,3,3,0,0,845.0,22.49,0.0,9.47,3.55,3.55
43026,8,0,4,0,3,0,0,447.0,17.9,0.0,8.95,0.0,6.71
43027,2,0,2,0,0,0,0,44.0,45.45,0.0,45.45,0.0,0.0
43028,6,1,1,1,0,0,0,464.0,12.93,2.16,2.16,2.16,0.0
43030,1,1,0,1,0,0,0,441.0,2.27,2.27,0.0,2.27,0.0
43032,4,0,2,0,2,0,0,1706.0,2.34,0.0,1.17,0.0,1.17
43033,13,0,3,4,6,0,0,626.0,20.77,0.0,4.79,6.39,9.58
43034,11,2,3,1,0,1,0,370.0,29.73,5.41,8.11,2.7,0.0
43035,1,0,0,1,0,0,0,83.0,12.05,0.0,0.0,12.05,0.0
43040,94,4,37,17,12,9,2,6518.0,14.42,0.61,5.68,2.61,1.84
43041,13,2,4,1,4,0,0,4246.0,3.06,0.47,0.94,0.24,0.94
43045,2,0,0,0,0,0,0,435.0,4.6,0.0,0.0,0.0,0.0
43047,1,0,0,0,0,0,0,340.0,2.94,0.0,0.0,0.0,0.0
43049,4,0,1,0,2,0,0,507.0,7.89,0.0,1.97,0.0,3.94
43050,1,0,0,0,1,0,0,128.0,7.81,0.0,0.0,0.0,7.81
43051,120,2,42,29,24,15,3,2400.0,50.0,0.83,17.5,12.08,10.0
43052,4,0,1,0,1,0,0,186.0,21.51,0.0,5.38,0.0,5.38
43054,5,1,1,1,1,0,0,172.0,29.07,5.81,5.81,5.81,5.81
43056,3,1,0,2,0,0,0,414.0,7.25,2.42,0.0,4.83,0.0
43061,3,0,1,1,1,0,0,887.0,3.38,0.0,1.13,1.13,1.13
43063,3,0,2,0,1,0,0,157.0,19.11,0.0,12.74,0.0,6.37
43064,1,0,1,0,0,0,0,65.0,15.38,0.0,15.38,0.0,0.0
43065,1,0,0,0,1,0,0,118.0,8.47,0.0,0.0,0.0,8.47
43066,2,0,0,0,1,0,0,125.0,16.0,0.0,0.0,0.0,8.0
43067,3,2,0,1,0,1,0,268.0,11.19,7.46,0.0,3.73,0.0
43069,6,0,3,0,3,0,1,300.0,20.0,0.0,10.0,0.0,10.0
43070,5,0,3,0,1,0,0,170.0,29.41,0.0,17.65,0.0,5.88
43071,3,1,2,0,0,0,0,457.0,6.56,2.19,4.38,0.0,0.0
43074,7,1,2,0,3,0,0,873.0,8.02,1.15,2.29,0.0,3.44
43075,1,0,1,0,1,0,0,72.0,13.89,0.0,13.89,0.0,13.89
43077,4,0,0,0,1,0,0,547.0,7.31,0.0,0.0,0.0,1.83
43078,9,0,2,1,5,0,2,3177.0,2.83,0.0,0.63,0.31,1.57
43079,2,1,0,0,1,0,0,291.0,6.87,3.44,0.0,0.0,3.44
43080,1,1,0,0,0,0,0,1986.0,0.5,0.5,0.0,0.0,0.0
43082,1,0,1,0,0,0,0,70.0,14.29,0.0,14.29,0.0,0.0
43083,2,0,1,0,0,0,0,149.0,13.42,0.0,6.71,0.0,0.0
43084,3,1,2,0,0,0,0,1663.0,1.8,0.6,1.2,0.0,0.0
43085,4,2,1,0,1,0,0,56.0,71.43,35.71,17.86,0.0,17.86
43086,3,1,2,0,0,0,0,172.0,17.44,5.81,11.63,0.0,0.0
43087,65,1,22,15,19,2,1,2631.0,24.71,0.38,8.36,5.7,7.22
43088,4,1,2,0,0,0,0,334.0,11.98,2.99,5.99,0.0,0.0
43092,1,0,0,0,1,0,0,354.0,2.82,0.0,0.0,0.0,2.82
43093,1,0,0,0,0,0,0,310.0,3.23,0.0,0.0,0.0,0.0
43096,11,1,2,3,0,3,0,880.0,12.5,1.14,2.27,3.41,0.0
43099,4,0,0,0,2,1,1,555.0,7.21,0.0,0.0,0.0,3.6
43100,3,0,0,0,1,0,0,181.0,16.57,0.0,0.0,0.0,5.52
43102,18,0,5,4,5,1,0,1122.0,16.04,0.0,4.46,3.57,4.46
43104,1,0,0,0,1,0,0,188.0,5.32,0.0,0.0,0.0,5.32
43105,2,0,2,0,1,0,0,178.0,11.24,0.0,11.24,0.0,5.62
43106,2,1,1,0,0,0,0,140.0,14.29,7.14,7.14,0.0,0.0
43107,1,0,1,1,0,0,0,81.0,12.35,0.0,12.35,12.35,0.0
43108,1,0,1,0,1,0,1,436.0,2.29,0.0,2.29,0.0,2.29
43110,3,0,0,1,1,0,0,834.0,3.6,0.0,0.0,1.2,1.2
43111,6,0,2,2,2,1,0,873.0,6.87,0.0,2.29,2.29,2.29
43112,51,5,20,6,11,7,1,3437.0,14.84,1.45,5.82,1.75,3.2
43113,5,0,0,1,2,1,1,1938.0,2.58,0.0,0.0,0.52,1.03
43114,23,1,6,1,9,1,1,1740.0,13.22,0.57,3.45,0.57,5.17
43115,3,0,1,0,1,0,0,1017.0,2.95,0.0,0.98,0.0,0.98
43116,2,0,1,0,1,0,0,62.0,32.26,0.0,16.13,0.0,16.13
43117,2,0,1,0,1,0,0,247.0,8.1,0.0,4.05,0.0,4.05
43118,12,3,4,5,3,0,0,261.0,45.98,11.49,15.33,19.16,11.49
43119,12,1,2,1,4,0,0,821.0,14.62,1.22,2.44,1.22,4.87
43121,4,1,1,0,0,0,0,212.0,18.87,4.72,4.72,0.0,0.0
43123,1,0,0,0,0,0,0,410.0,2.44,0.0,0.0,0.0,0.0
43126,4,0,2,0,4,0,0,765.0,5.23,0.0,2.61,0.0,5.23
43128,3,0,1,0,1,0,0,140.0,21.43,0.0,7.14,0.0,7.14
43130,44,2,8,9,12,5,2,1112.0,39.57,1.8,7.19,8.09,10.79
43137,160,10,44,38,48,9,10,8925.0,17.93,1.12,4.93,4.26,5.38
43138,2,0,0,1,0,0,0,410.0,4.88,0.0,0.0,2.44,0.0
43141,37,0,6,2,6,5,2,1143.0,32.37,0.0,5.25,1.75,5.25
43142,17,1,7,1,6,1,0,597.0,28.48,1.68,11.73,1.68,10.05
43143,3,0,1,1,0,0,0,125.0,24.0,0.0,8.0,8.0,0.0
43147,2,0,1,0,0,0,0,623.0,3.21,0.0,1.61,0.0,0.0
43148,16,0,5,3,3,1,1,859.0,18.63,0.0,5.82,3.49,3.49
43149,3,1,2,0,0,0,0,116.0,25.86,8.62,17.24,0.0,0.0
43151,2,1,1,0,1,0,0,185.0,10.81,5.41,5.41,0.0,5.41
43152,9,0,3,1,1,1,0,2831.0,3.18,0.0,1.06,0.35,0.35
43153,42,0,13,7,21,2,3,1876.0,22.39,0.0,6.93,3.73,11.19
43154,5,0,2,2,0,0,0,540.0,9.26,0.0,3.7,3.7,0.0
43155,1,0,0,0,1,0,0,66.0,15.15,0.0,0.0,0.0,15.15
43158,3,0,2,0,0,0,0,354.0,8.47,0.0,5.65,0.0,0.0
43159,11,0,5,2,1,0,0,944.0,11.65,0.0,5.3,2.12,1.06
43160,2,0,0,0,0,0,0,198.0,10.1,0.0,0.0,0.0,0.0
43162,68,4,27,21,19,2,3,2977.0,22.84,1.34,9.07,7.05,6.38
43163,31,0,8,6,8,1,1,1184.0,26.18,0.0,6.76,5.07,6.76
43165,5,0,1,1,1,0,0,1523.0,3.28,0.0,0.66,0.66,0.66
43186,4,1,1,1,2,0,0,409.0,9.78,2.44,2.44,2.44,4.89
43205,62,2,13,15,25,3,2,4217.0,14.7,0.47,3.08,3.56,5.93
43232,1,0,0,0,0,0,0,340.0,2.94,0.0,0.0,0.0,0.0
43234,40,1,11,6,4,1,0,1681.0,23.8,0.59,6.54,3.57,2.38
43237,1,1,0,0,0,0,0,233.0,4.29,4.29,0.0,0.0,0.0
43240,3,0,2,0,0,0,0,264.0,11.36,0.0,7.58,0.0,0.0
43241,5,1,0,1,2,0,0,1283.0,3.9,0.78,0.0,0.78,1.56
43244,76,1,27,19,21,4,1,3123.0,24.34,0.32,8.65,6.08,6.72
43245,3,0,1,1,0,0,0,226.0,13.27,0.0,4.42,4.42,0.0
43247,2,0,1,0,0,0,0,69.0,28.99,0.0,14.49,0.0,0.0
43249,12,0,6,2,3,0,0,528.0,22.73,0.0,11.36,3.79,5.68
43250,1,0,1,0,0,0,0,40.0,25.0,0.0,25.0,0.0,0.0
43254,1,1,0,0,0,0,0,266.0,3.76,3.76,0.0,0.0,0.0
43256,8,1,2,1,0,1,0,342.0,23.39,2.92,5.85,2.92,0.0
43257,1,0,0,1,0,1,0,486.0,2.06,0.0,0.0,2.06,0.0
43259,1,0,1,0,0,1,0,364.0,2.75,0.0,2.75,0.0,0.0
43261,2,0,0,0,0,0,0,626.0,3.19,0.0,0.0,0.0,0.0
43262,14,1,7,3,1,1,0,1219.0,11.48,0.82,5.74,2.46,0.82
43267,8,0,1,0,2,0,0,1444.0,5.54,0.0,0.69,0.0,1.39
43268,210,8,62,38,60,10,4,7345.0,28.59,1.09,8.44,5.17,8.17
44001,37,3,8,6,7,1,1,2043.0,18.11,1.47,3.92,2.94,3.43
44002,60,2,17,10,20,2,2,4068.0,14.75,0.49,4.18,2.46,4.92
44006,41,2,10,5,6,3,1,1880.0,21.81,1.06,5.32,2.66,3.19
44007,38,6,11,5,9,1,3,2450.0,15.51,2.45,4.49,2.04,3.67
44009,101,5,26,17,24,3,2,9555.0,10.57,0.52,2.72,1.78,2.51
44010,64,3,16,11,16,1,1,2823.0,22.67,1.06,5.67,3.9,5.67
44013,34,0,6,5,9,1,0,3284.0,10.35,0.0,1.83,1.52,2.74
44015,158,11,42,27,36,9,2,10187.0,15.51,1.08,4.12,2.65,3.53
44018,98,8,26,9,21,7,0,8144.0,12.03,0.98,3.19,1.11,2.58
44019,16,2,3,2,5,0,0,1072.0,14.93,1.87,2.8,1.87,4.66
44020,281,13,96,44,73,18,4,20410.0,13.77,0.64,4.7,2.16,3.58
44021,112,9,28,19,25,4,3,5003.0,22.39,1.8,5.6,3.8,5.0
44022,165,8,62,19,30,8,5,2773.0,59.5,2.88,22.36,6.85,10.82
44023,79,5,17,13,16,3,2,3069.0,25.74,1.63,5.54,4.24,5.21
44024,32,2,11,6,2,1,0,2811.0,11.38,0.71,3.91,2.13,0.71
44025,58,2,23,10,12,4,3,4005.0,14.48,0.5,5.74,2.5,3.0
44026,339,14,71,65,83,20,2,20510.0,16.53,0.68,3.46,3.17,4.05
44027,51,1,14,5,9,1,0,2540.0,20.08,0.39,5.51,1.97,3.54
44036,260,15,60,29,46,25,6,12189.0,21.33,1.23,4.92,2.38,3.77
44037,65,4,17,9,15,5,1,3147.0,20.65,1.27,5.4,2.86,4.77
44038,51,5,10,10,7,2,0,3000.0,17.0,1.67,3.33,3.33,2.33
44039,21,1,4,3,7,1,0,1162.0,18.07,0.86,3.44,2.58,6.02
44043,168,6,56,30,41,6,4,7465.0,22.51,0.8,7.5,4.02,5.49
44044,39,4,11,1,9,2,0,1077.0,36.21,3.71,10.21,0.93,8.36
44045,84,4,20,10,17,2,5,3880.0,21.65,1.03,5.15,2.58,4.38
44046,38,1,9,5,5,1,0,2636.0,14.42,0.38,3.41,1.9,1.9
44047,233,12,73,36,65,11,5,23057.0,10.11,0.52,3.17,1.56,2.82
44049,146,7,32,20,34,5,0,4107.0,35.55,1.7,7.79,4.87,8.28
44050,55,5,10,6,16,1,3,2997.0,18.35,1.67,3.34,2.0,5.34
44051,68,7,11,8,14,4,2,3556.0,19.12,1.97,3.09,2.25,3.94
44052,102,7,21,19,33,5,0,8113.0,12.57,0.86,2.59,2.34,4.07
44053,17,1,1,6,8,0,1,2288.0,7.43,0.44,0.44,2.62,3.5
44054,52,1,5,11,10,2,0,3058.0,17.0,0.33,1.64,3.6,3.27
44055,249,16,68,36,66,22,3,16468.0,15.12,0.97,4.13,2.19,4.01
44056,59,4,12,9,13,4,3,3750.0,15.73,1.07,3.2,2.4,3.47
44057,64,5,13,7,17,2,0,2283.0,28.03,2.19,5.69,3.07,7.45
44058,15,1,3,3,2,0,1,487.0,30.8,2.05,6.16,6.16,4.11
44061,34,2,9,7,8,0,0,3248.0,10.47,0.62,2.77,2.16,2.46
44063,41,4,9,5,10,1,1,3770.0,10.88,1.06,2.39,1.33,2.65
44064,51,2,12,6,12,2,1,4976.0,10.25,0.4,2.41,1.21,2.41
44065,21,3,3,4,4,0,1,767.0,27.38,3.91,3.91,5.22,5.22
44067,82,5,27,14,20,5,1,5240.0,15.65,0.95,5.15,2.67,3.82
44068,38,4,4,10,3,2,0,3480.0,10.92,1.15,1.15,2.87,0.86
44069,218,8,81,30,49,14,3,16151.0,13.5,0.5,5.02,1.86,3.03
44071,56,5,13,6,14,4,2,5958.0,9.4,0.84,2.18,1.01,2.35
44072,76,11,20,8,17,3,0,7133.0,10.65,1.54,2.8,1.12,2.38
44074,79,2,19,10,22,2,1,4130.0,19.13,0.48,4.6,2.42,5.33
44075,15,0,2,2,3,1,0,1794.0,8.36,0.0,1.11,1.11,1.67
44076,21,1,8,3,3,0,0,1399.0,15.01,0.71,5.72,2.14,2.14
44077,37,3,11,7,8,2,0,2693.0,13.74,1.11,4.08,2.6,2.97
44078,6,0,1,4,0,0,0,329.0,18.24,0.0,3.04,12.16,0.0
44080,8,0,2,0,3,0,0,770.0,10.39,0.0,2.6,0.0,3.9
44081,73,0,24,9,15,4,3,4701.0,15.53,0.0,5.11,1.91,3.19
44082,41,2,11,7,17,1,3,5451.0,7.52,0.37,2.02,1.28,3.12
44085,11,2,4,1,2,0,1,956.0,11.51,2.09,4.18,1.05,2.09
44086,14,1,2,2,4,3,0,1055.0,13.27,0.95,1.9,1.9,3.79
44088,43,2,10,9,9,3,0,3047.0,14.11,0.66,3.28,2.95,2.95
44089,37,1,14,8,12,1,2,3627.0,10.2,0.28,3.86,2.21,3.31
44091,13,1,2,2,3,0,0,1526.0,8.52,0.66,1.31,1.31,1.97
44092,16,1,4,1,2,0,2,677.0,23.63,1.48,5.91,1.48,2.95
44094,66,6,15,13,15,6,1,3312.0,19.93,1.81,4.53,3.93,4.53
44097,47,3,14,5,13,4,0,2112.0,22.25,1.42,6.63,2.37,6.16
44099,46,0,14,6,11,1,1,1962.0,23.45,0.0,7.14,3.06,5.61
44100,32,0,9,6,4,2,0,2329.0,13.74,0.0,3.86,2.58,1.72
44101,65,7,20,14,13,4,2,6488.0,10.02,1.08,3.08,2.16,2.0
44102,63,1,20,15,15,7,1,3305.0,19.06,0.3,6.05,4.54,4.54
44103,60,4,13,8,18,4,2,7252.0,8.27,0.55,1.79,1.1,2.48
44104,11,0,5,3,2,0,0,827.0,13.3,0.0,6.05,3.63,2.42
44105,9,0,3,1,2,0,1,360.0,25.0,0.0,8.33,2.78,5.56
44107,28,1,11,3,7,2,0,1973.0,14.19,0.51,5.58,1.52,3.55
44108,36,2,12,4,4,1,1,2883.0,12.49,0.69,4.16,1.39,1.39
44109,10022,311,3403,1779,1676,787,92,323204.0,31.01,0.96,10.53,5.5,5.19
44110,91,6,36,14,16,8,1,9327.0,9.76,0.64,3.86,1.5,1.72
44111,22,0,10,2,8,0,1,2310.0,9.52,0.0,4.33,0.87,3.46
44112,3,0,1,1,0,1,0,581.0,5.16,0.0,1.72,1.72,0.0
44113,52,3,8,13,14,5,2,4228.0,12.3,0.71,1.89,3.07,3.31
44114,405,22,142,71,83,32,6,27872.0,14.53,0.79,5.09,2.55,2.98
44116,48,1,11,8,8,2,0,3015.0,15.92,0.33,3.65,2.65,2.65
44118,28,4,13,6,1,0,0,1439.0,19.46,2.78,9.03,4.17,0.69
44119,28,1,7,7,7,1,0,2023.0,13.84,0.49,3.46,3.46,3.46
44121,7,2,1,4,1,0,0,430.0,16.28,4.65,2.33,9.3,2.33
44122,29,2,5,2,7,1,1,3841.0,7.55,0.52,1.3,0.52,1.82
44123,16,0,2,2,6,1,1,1004.0,15.94,0.0,1.99,1.99,5.98
44125,50,2,17,5,14,1,2,2516.0,19.87,0.79,6.76,1.99,5.56
44128,73,7,18,15,15,2,3,5257.0,13.89,1.33,3.42,2.85,2.85
44129,104,0,28,17,26,10,3,11075.0,9.39,0.0,2.53,1.53,2.35
44131,188,13,60,36,36,12,1,17910.0,10.5,0.73,3.35,2.01,2.01
44132,147,11,55,15,38,6,1,12121.0,12.13,0.91,4.54,1.24,3.14
44135,84,7,30,18,27,3,1,4005.0,20.97,1.75,7.49,4.49,6.74
44136,26,4,4,3,7,0,1,1223.0,21.26,3.27,3.27,2.45,5.72
44137,29,0,6,7,3,1,1,3522.0,8.23,0.0,1.7,1.99,0.85
44138,10,1,1,1,1,0,1,1136.0,8.8,0.88,0.88,0.88,0.88
44139,14,2,5,1,3,0,0,1488.0,9.41,1.34,3.36,0.67,2.02
44142,26,2,9,3,6,2,0,1941.0,13.4,1.03,4.64,1.55,3.09
44143,745,27,285,124,156,32,11,42998.0,17.33,0.63,6.63,2.88,3.63
44144,39,4,11,15,6,5,0,2358.0,16.54,1.7,4.66,6.36,2.54
44145,25,2,5,6,6,1,0,3203.0,7.81,0.62,1.56,1.87,1.87
44146,23,2,7,2,3,1,1,2146.0,10.72,0.93,3.26,0.93,1.4
44148,8,1,2,0,4,1,0,708.0,11.3,1.41,2.82,0.0,5.65
44149,35,1,15,5,6,1,2,4036.0,8.67,0.25,3.72,1.24,1.49
44151,45,2,11,9,14,2,2,6881.0,6.54,0.29,1.6,1.31,2.03
44154,146,6,59,28,39,2,1,14411.0,10.13,0.42,4.09,1.94,2.71
44156,49,0,12,10,14,1,3,3152.0,15.55,0.0,3.81,3.17,4.44
44162,761,53,244,155,178,54,10,49537.0,15.36,1.07,4.93,3.13,3.59
44168,38,2,10,4,10,2,1,4139.0,9.18,0.48,2.42,0.97,2.42
44182,42,2,7,4,13,2,1,5324.0,7.89,0.38,1.31,0.75,2.44
44184,865,37,299,143,177,65,9,72057.0,12.0,0.51,4.15,1.98,2.46
44190,369,18,109,64,76,27,5,28283.0,13.05,0.64,3.85,2.26,2.69
44194,90,6,25,15,22,7,1,8512.0,10.57,0.7,2.94,1.76,2.58
44195,90,4,26,9,29,2,4,9350.0,9.63,0.43,2.78,0.96,3.1
44196,13,1,4,1,4,1,0,1673.0,7.77,0.6,2.39,0.6,2.39
44197,15,0,2,6,0,1,0,1647.0,9.11,0.0,1.21,3.64,0.0
44199,28,0,8,4,10,0,1,1981.0,14.13,0.0,4.04,2.02,5.05
44200,7,3,2,0,1,0,0,339.0,20.65,8.85,5.9,0.0,2.95
44201,94,11,28,14,27,6,2,7366.0,12.76,1.49,3.8,1.9,3.67
44202,22,0,11,2,2,3,0,1812.0,12.14,0.0,6.07,1.1,1.1
44204,110,8,35,11,19,4,5,10783.0,10.2,0.74,3.25,1.02,1.76
44206,13,1,2,5,5,0,1,1913.0,6.8,0.52,1.05,2.61,2.61
44207,27,3,9,5,4,2,0,1114.0,24.24,2.69,8.08,4.49,3.59
44208,17,2,2,4,3,1,2,956.0,17.78,2.09,2.09,4.18,3.14
44210,56,0,23,12,14,3,1,8106.0,6.91,0.0,2.84,1.48,1.73
44212,126,5,37,17,40,5,3,9468.0,13.31,0.53,3.91,1.8,4.22
44214,23,3,8,3,5,2,2,2052.0,11.21,1.46,3.9,1.46,2.44
