codgeo,libgeo,revenu_median,taux_pauvrete,rapport_interdecile,decile1,decile9,part_imposes,nb_menages,nb_personnes,nb_uc,part_rev_activite,part_salaires,part_chomage,part_non_salaries,part_retraites,part_patrimoine,part_presta_sociales,part_presta_familiales,part_presta_logement,part_minima_sociaux,part_impots
57174,,26630,,,,,,47,105,73,,,,,,,,,,,
57175,,23220,,,,,,109,242,169.7,,,,,,,,,,,
57176,,24440,,,,,,731,1697,1166.9,,,,,,,,,,,
57177,,20590,18,2.8,11820,33450,44,1261,2433,1788.8,60.2,52.1,2.5,5.6,38.8,7.6,6.9,1.8,1.6,3.5,-13.5
57178,,22810,,,,,,149,365,245.6,,,,,,,,,,,
57179,,27860,,,,,,717,1776,1182,,,,,,,,,,,
57180,,22650,,,,,,155,345,239,,,,,,,,,,,
57183,,22080,,,,,,86,196,135.2,,,,,,,,,,,
57186,,22960,,,,,,350,883,582.5,,,,,,,,,,,
57187,,24640,,,,,,140,361,239.8,,,,,,,,,,,
57188,,21430,,,,,,183,421,288.5,,,,,,,,,,,
57189,,25060,,,,,,87,211,142.2,,,,,,,,,,,
57190,,22530,,,,,,177,422,282.7,,,,,,,,,,,
57191,,25890,,,,,,259,633,431.5,,,,,,,,,,,
57192,,23750,,,,,,511,1186,815.6,,,,,,,,,,,
57193,,26940,,2.8,15680,44040,56,917,2199,1478.5,62.7,58.6,2.3,1.8,25.6,21.5,2.5,1.3,0.3,0.9,-12.3
57194,,33890,,,,,,484,1167,791.5,,,,,,,,,,,
57195,,25770,,,,,,230,539,369.9,,,,,,,,,,,
57196,,24940,,,,,,182,395,279.7,,,,,,,,,,,
57197,,24050,,,,,,217,507,347.4,,,,,,,,,,,
57198,,22300,,,,,,79,189,129.5,,,,,,,,,,,
57199,,37350,,,,,,255,605,408.9,,,,,,,,,,,
57200,,28320,,,,,,156,403,268.4,,,,,,,,,,,
57201,,24270,,,,,,310,731,501.9,,,,,,,,,,,
57202,,26230,,,,,,489,1132,779.9,,,,,,,,,,,
57203,,38280,,,,,,100,219,150.5,,,,,,,,,,,
57204,,29080,,,,,,216,529,358.6,,,,,,,,,,,
57205,,21910,11,2.7,13190,34990,48,1134,2406,1712.9,67.1,61.8,2.7,2.6,35.7,6,4.4,1.3,0.9,2.2,-13.2
57206,,19950,25,3.8,9690,36680,31,5391,13428,8893,50,44.9,3.1,2,25.4,26.6,7.1,2.3,1.5,3.3,-9.1
57207,,16050,36,2.9,9160,26580,25,1878,4565,3054.3,58.2,50.5,5.2,2.5,32.1,4.5,14.5,4.6,3.3,6.6,-9.3
57208,,22460,,,,,,567,1329,909.6,,,,,,,,,,,
57209,,20970,20,3,11250,34310,44,2183,4773,3338.3,63.5,56.7,3,3.8,35.7,6,7.5,2.4,1.6,3.5,-12.7
57210,,21970,,,,,,281,613,428.6,,,,,,,,,,,
57211,,26940,,,,,,451,1165,761.4,,,,,,,,,,,
57212,,30250,,,,,,279,724,471.6,,,,,,,,,,,
57213,,22910,,,,,,332,766,529.6,,,,,,,,,,,
57214,,28500,,,,,,162,391,258.9,,,,,,,,,,,
57215,,24950,,,,,,149,352,236.5,,,,,,,,,,,
57216,,23510,,,,,,53,149,94.6,,,,,,,,,,,
57217,,23970,,,,,,381,861,597.6,,,,,,,,,,,
57218,,28930,,,,,,541,1322,887.4,,,,,,,,,,,
57219,,27560,,,,,,245,595,399.3,,,,,,,,,,,
57220,,22250,,,,,,54,139,89.4,,,,,,,,,,,
57221,,21130,22,3.7,10270,38100,35,4862,10760,7456.6,50.3,45.6,2.9,1.8,24.9,28.1,5.9,1.6,1.3,3,-9.2
57222,,25070,,,,,,601,1412,967.2,,,,,,,,,,,
57224,,18660,25,2.9,10770,30950,37,1642,3744,2571.6,60.5,54.3,3.6,2.6,36.2,5.4,9.1,2.9,1.9,4.3,-11.2
57225,,22990,,,,,,57,133,90.8,,,,,,,,,,,
57226,,24190,14,3.7,11840,43540,38,1278,2797,1955.4,48.1,43,2.2,2.9,24.8,33.7,3,1,0.5,1.5,-9.6
57227,,17540,33,3.6,9190,33160,38,8681,19004,13239.2,60.8,53,4.1,3.7,33.9,6.1,12.2,2.9,2.8,6.5,-13
57228,,22870,,,,,,76,209,133.6,,,,,,,,,,,
57229,,20820,,,,,,77,157,114.2,,,,,,,,,,,
57230,,24970,,,,,,82,191,131.7,,,,,,,,,,,
57232,,21930,,,,,,299,737,497.3,,,,,,,,,,,
57234,,25060,,,,,,256,542,386.7,,,,,,,,,,,
57235,,24070,,,,,,413,1004,681,,,,,,,,,,,
57237,,22990,,,,,,116,311,205.3,,,,,,,,,,,
57238,,23840,,,,,,76,189,125.9,,,,,,,,,,,
57239,,23160,,,,,,171,424,284.5,,,,,,,,,,,
57240,,18530,27,3,10120,30820,37,5560,12038,8416.1,58.1,51.2,3.8,3.1,38,4.9,10.6,2.9,2.4,5.3,-11.6
57241,,20800,,,,,,64,155,103.9,,,,,,,,,,,
57242,,24210,11,3.1,13490,41920,44,1182,2915,1952.2,59.9,54.6,2.7,2.6,21.9,25.3,3.5,1.5,0.7,1.3,-10.6
57244,,22340,,,,,,210,487,337.4,,,,,,,,,,,
57245,,33440,,,,,,209,551,361.8,,,,,,,,,,,
57246,,22370,,,,,,81,196,134.4,,,,,,,,,,,
57249,,29900,,,,,,109,254,176.2,,,,,,,,,,,
57250,,23470,,,,,,686,1499,1056.1,,,,,,,,,,,
57251,,25360,,,,,,135,349,226.7,,,,,,,,,,,
57252,,23560,,,,,,201,527,344.7,,,,,,,,,,,
57253,,22160,,,,,,200,480,322.9,,,,,,,,,,,
57254,,23650,,,,,,386,855,597.8,,,,,,,,,,,
57255,,23700,,,,,,234,595,396.7,,,,,,,,,,,
57256,,25100,,,,,,320,780,525.7,,,,,,,,,,,
57257,,19350,,,,,,41,105,69.4,,,,,,,,,,,
57258,,21130,,,,,,50,121,81.9,,,,,,,,,,,
57259,,24420,,,,,,124,300,204.6,,,,,,,,,,,
57260,,25510,11,3.4,13600,46300,58,1528,3205,2293,80.8,74,2.8,4,25.8,7.8,2.6,0.7,0.6,1.3,-17
57261,,23070,,,,,,529,1292,872.4,,,,,,,,,,,
57262,,23180,,,,,,264,617,420.1,,,,,,,,,,,
57263,,24030,,,,,,281,672,454.3,,,,,,,,,,,
57264,,21630,,,,,,182,411,284.7,,,,,,,,,,,
57266,,20980,,,,,,60,151,100.4,,,,,,,,,,,
57267,,21850,,,,,,362,825,571.7,,,,,,,,,,,
57268,,23980,,,,,,57,120,86.2,,,,,,,,,,,
57269,,21990,17,3.4,11420,38680,37,3267,7508,5117.6,54.3,49.4,3.1,1.8,24,26.3,4.5,1.7,0.8,2,-9.1
57270,,21540,,,,,,243,555,383.5,,,,,,,,,,,
57271,,24750,,,,,,297,676,466.8,,,,,,,,,,,
57272,,22200,,,,,,45,105,70.6,,,,,,,,,,,
57273,,22530,,,,,,173,374,265,,,,,,,,,,,
57274,,24530,,,,,,353,861,583,,,,,,,,,,,
57275,,23290,,,,,,376,921,620.4,,,,,,,,,,,
57276,,23810,,,,,,123,311,205.3,,,,,,,,,,,
57277,,23850,,,,,,66,167,111.1,,,,,,,,,,,
57280,,24990,,,,,,153,375,255.6,,,,,,,,,,,
57281,,21960,,,,,,88,221,147.3,,,,,,,,,,,
57282,,40720,,,,,,146,289,207.3,,,,,,,,,,,
57283,,21770,17,3.6,11480,40890,41,4214,8979,6326,56.2,50.8,3,2.4,25.1,24.3,5.3,1.6,1.2,2.5,-10.9
57284,,23870,,,,,,49,109,75.8,,,,,,,,,,,
57286,,23940,,,,,,101,223,155.6,,,,,,,,,,,
57287,,28640,,3.1,16010,50240,45,952,2261,1538.6,46.5,41.8,1.9,2.8,20.9,40.7,1.4,0.7,0.2,0.5,-9.5
57288,,22820,13,2.9,12790,36880,53,1171,2681,1844.8,54.8,49.3,2.4,3.1,30.3,25.6,3.9,1.6,0.6,1.7,-14.6
57289,,25100,9,2.9,14360,42160,58,1171,2646,1839.4,81.1,72.2,2.6,6.3,24.5,7.8,2.9,1.1,0.5,1.3,-16.3
57290,,24220,,,,,,77,170,118.5,,,,,,,,,,,
57291,,22570,,,,,,112,261,177.6,,,,,,,,,,,
57293,,23420,,,,,,100,248,164.6,,,,,,,,,,,
57294,,21980,,,,,,82,178,127.9,,,,,,,,,,,
57295,,25060,,,,,,48,112,76.4,,,,,,,,,,,
57296,,23880,,,,,,466,1039,723.8,,,,,,,,,,,
57297,,23360,,,,,,87,189,132.2,,,,,,,,,,,
57298,,24290,,,,,,167,368,261,,,,,,,,,,,
57299,,23590,,,,,,405,957,654.5,,,,,,,,,,,
57300,,22200,,,,,,139,304,215.7,,,,,,,,,,,
57301,,21240,,,,,,139,293,208.8,,,,,,,,,,,
57302,,21850,,,,,,97,209,146.6,,,,,,,,,,,
57303,,23490,,,,,,237,536,372.4,,,,,,,,,,,
57304,,23910,,,,,,153,329,231.9,,,,,,,,,,,
57305,,29780,,,,,,161,414,273.9,,,,,,,,,,,
57306,,21480,21,3.8,10260,39100,34,6649,14528,10112.8,50.1,45.1,2.9,2.1,24.7,28.9,5.5,1.5,1.2,2.8,-9.2
57307,,25700,,,,,,87,222,145.2,,,,,,,,,,,
57308,,20990,,,,,,59,147,97.8,,,,,,,,,,,
57309,,24670,,,,,,205,450,317.4,,,,,,,,,,,
57310,,23260,,,,,,76,183,123.2,,,,,,,,,,,
57311,,23470,,,,,,225,519,359.4,,,,,,,,,,,
57312,,24670,,,,,,193,487,324.2,,,,,,,,,,,
57313,,22840,,,,,,56,129,89.3,,,,,,,,,,,
57314,,23570,,,,,,196,471,317.2,,,,,,,,,,,
57315,,24970,,,,,,277,667,453.7,,,,,,,,,,,
57316,,24040,,,,,,307,705,487.8,,,,,,,,,,,
57318,,26210,,,,,,95,222,152.9,,,,,,,,,,,
57319,,23690,,,,,,208,528,349.5,,,,,,,,,,,
57320,,21580,,,,,,74,172,119.3,,,,,,,,,,,
57321,,23260,,,,,,241,539,376.9,,,,,,,,,,,
57322,,23400,,,,,,189,486,321.9,,,,,,,,,,,
57323,,31880,10,4.6,13530,62760,34,3242,7130,4962.7,38,33.6,2,2.4,15.1,53.6,1.3,0.4,0.3,0.6,-8
57324,,23590,,,,,,241,610,405.2,,,,,,,,,,,
57325,,22700,,,,,,356,814,565.9,,,,,,,,,,,
57326,,24180,,,,,,124,319,212.3,,,,,,,,,,,
57329,,23640,,,,,,177,447,297.7,,,,,,,,,,,
57330,,23520,,,,,,538,1227,853.9,,,,,,,,,,,
57331,,25340,,,,,,215,543,361.3,,,,,,,,,,,
57332,,19130,23,3,10690,32220,41,2507,5565,3862.2,57.6,50.9,3.4,3.3,40.8,4.7,8.4,2.4,1.9,4.1,-11.5
57333,,24640,,,,,,332,845,562.8,,,,,,,,,,,
57334,,23940,,,,,,153,314,227.5,,,,,,,,,,,
57335,,22120,,,,,,83,216,144.5,,,,,,,,,,,
57336,,20080,20,2.8,11030,30970,41,2290,5165,3571.2,63.4,58.4,3.9,1.1,34.6,5.4,7.6,2.3,1.4,3.9,-11
57337,,23180,,,,,,252,570,398,,,,,,,,,,,
57338,,23190,,,,,,229,490,348.7,,,,,,,,,,,
57339,,25280,,,,,,161,367,255.2,,,,,,,,,,,
57340,,23700,,,,,,540,1203,839.1,,,,,,,,,,,
57341,,29800,,,,,,271,658,442.2,,,,,,,,,,,
57343,,27560,,,,,,769,1705,1194.6,,,,,,,,,,,
57344,,23670,,,,,,298,691,471.9,,,,,,,,,,,
57345,,29790,,,,,,163,408,272.2,,,,,,,,,,,
57346,,23070,,,,,,244,588,394.3,,,,,,,,,,,
57347,,21370,,,,,,78,177,122.4,,,,,,,,,,,
57348,,26260,,,,,,345,779,541,,,,,,,,,,,
57349,,23460,,,,,,64,155,104.7,,,,,,,,,,,
57350,,26670,,,,,,593,1323,928.7,,,,,,,,,,,
57351,,27620,,,,,,467,1195,792,,,,,,,,,,,
57352,,35040,,,,,,200,473,325.7,,,,,,,,,,,
57354,,24620,,,,,,56,128,87.7,,,,,,,,,,,
57355,,24900,,,,,,341,805,552.2,,,,,,,,,,,
57356,,37060,,,,,,453,1099,741.3,,,,,,,,,,,
57357,,22310,,,,,,168,399,270.8,,,,,,,,,,,
57358,,25770,,,,,,438,1080,720.5,,,,,,,,,,,
57359,,23790,,,,,,65,160,106.3,,,,,,,,,,,
57360,,26230,,,,,,502,1210,822.2,,,,,,,,,,,
57361,,29760,,,,,,233,571,383.6,,,,,,,,,,,
57362,,25970,,,,,,85,186,130.3,,,,,,,,,,,
57364,,31940,,,,,,119,307,200.9,,,,,,,,,,,
57365,,27430,,,,,,210,460,322.7,,,,,,,,,,,
57366,,25510,,,,,,48,127,83.2,,,,,,,,,,,
57367,,23340,,,,,,98,232,157.2,,,,,,,,,,,
57368,,19320,27,3.8,9140,34950,30,1395,2955,2079.5,52,45.5,3.8,2.7,26.7,23.2,7.4,1.9,1.8,3.7,-9.3
57370,,27530,10,3.5,13840,48420,41,898,2072,1414.4,48.4,42.2,2,4.2,20.8,38.9,1.7,0.7,0.3,0.7,-9.8
57371,,26820,,,,,,206,507,338.9,,,,,,,,,,,
57372,,29220,,,,,,547,1343,899.5,,,,,,,,,,,
57373,,25430,,,,,,367,927,612.4,,,,,,,,,,,
57374,,21820,,,,,,102,222,158,,,,,,,,,,,
57375,,20690,,,,,,81,171,122.6,,,,,,,,,,,
57376,,22440,,,,,,201,443,314.3,,,,,,,,,,,
57377,,22340,,,,,,102,250,167.6,,,,,,,,,,,
57379,,21230,,,,,,117,270,185.5,,,,,,,,,,,
57380,,25500,,,,,,52,109,78.7,,,,,,,,,,,
57381,,21820,,,,,,106,286,182.8,,,,,,,,,,,
57382,,23730,,,,,,269,620,425.3,,,,,,,,,,,
57383,,24070,,,,,,76,159,115.1,,,,,,,,,,,
57384,,23730,,,,,,254,595,405.2,,,,,,,,,,,
57385,,27660,,,,,,499,1267,841.4,,,,,,,,,,,
57386,,22830,,,,,,143,336,228.9,,,,,,,,,,,
57387,,25190,,,,,,98,233,159.7,,,,,,,,,,,
57388,,22390,,,,,,90,227,151.8,,,,,,,,,,,
57389,,24210,,,,,,189,467,312.5,,,,,,,,,,,
57390,,21400,,,,,,603,1353,941.3,,,,,,,,,,,
57392,,23230,,,,,,200,526,338.7,,,,,,,,,,,
57393,,21340,,,,,,80,178,125.8,,,,,,,,,,,
57394,,22940,,,,,,117,302,199.1,,,,,,,,,,,
57395,,22800,,,,,,85,214,141.8,,,,,,,,,,,
57396,,31470,,,,,,357,786,551.4,,,,,,,,,,,
57397,,25630,,,,,,46,111,75.3,,,,,,,,,,,
57398,,21890,,,,,,208,500,336.3,,,,,,,,,,,
57402,,23960,,,,,,50,101,74.3,,,,,,,,,,,
57403,,24200,,,,,,47,122,80.8,,,,,,,,,,,
57404,,23740,,,,,,104,232,160.3,,,,,,,,,,,
57406,,25810,,,,,,59,133,92.4,,,,,,,,,,,
57407,,22380,,,,,,243,548,376.6,,,,,,,,,,,
57408,,23830,,,,,,362,812,569.8,,,,,,,,,,,
57409,,24160,,,,,,291,676,467.4,,,,,,,,,,,
57410,,19940,,,,,,52,131,86.1,,,,,,,,,,,
57411,,25040,,,,,,144,361,238.7,,,,,,,,,,,
57412,,25800,12,4.1,12890,53280,56,2004,3575,2713.1,70.3,59.2,2.7,8.4,27.4,18.2,3.2,0.7,0.8,1.7,-19.1
57413,,23860,10,2.9,13740,39270,57,1451,3053,2173.3,71.6,64.4,2.1,5.1,32.6,7.9,3.6,1.3,0.6,1.7,-15.7
57414,,23250,,,,,,451,985,690.7,,,,,,,,,,,
57415,,31000,,,,,,728,1763,1192.3,,,,,,,,,,,
57416,,25360,,,,,,272,708,462.9,,,,,,,,,,,
57418,,20210,,,,,,138,296,208.6,,,,,,,,,,,
57419,,24950,,,,,,372,883,603.4,,,,,,,,,,,
57421,,21520,,,,,,69,146,105.1,,,,,,,,,,,
57422,,26670,,,,,,346,858,576.9,,,,,,,,,,,
57424,,23400,,,,,,87,223,146.6,,,,,,,,,,,
57425,,26050,,,,,,228,589,386,,,,,,,,,,,
57426,,26810,,,,,,368,959,630.3,,,,,,,,,,,
57427,,22910,,,,,,265,536,388,,,,,,,,,,,
57428,,23900,12,3.1,13270,40910,56,1172,2737,1875.4,64.3,55.9,3,5.4,36.9,10.5,4.1,1.4,0.8,1.9,-15.8
57430,,24250,,,,,,138,346,228.5,,,,,,,,,,,
57431,,28610,,,,,,142,363,238.3,,,,,,,,,,,
57433,,21380,19,3.3,11030,36750,42,4807,11193,7588.3,63.9,58.2,3.1,2.6,23.9,17.4,6.1,2.2,1.3,2.6,-11.3
57434,,20740,,,,,,200,460,315.4,,,,,,,,,,,
57436,,23540,,,,,,50,138,88.9,,,,,,,,,,,
57437,,28950,,,,,,254,653,426.3,,,,,,,,,,,
57438,,29770,,,,,,158,356,249.2,,,,,,,,,,,
57439,,29240,,,,,,226,568,380.8,,,,,,,,,,,
57440,,26900,,,,,,67,157,106.4,,,,,,,,,,,
57441,,30140,8,3.6,15200,54160,49,1348,2888,2036.3,49.8,44.3,2.1,3.4,22.8,36.8,1.7,0.6,0.4,0.7,-11.1
57442,,25110,,,,,,112,248,174.2,,,,,,,,,,,
57443,,24080,11,3,13240,39170,49,2580,6089,4118.7,65.2,60.1,2.8,2.3,25.2,17.6,3.9,1.4,0.7,1.8,-11.9
57444,,24190,,,,,,140,359,235.5,,,,,,,,,,,
57445,,28890,,,,,,273,685,457.4,,,,,,,,,,,
57447,,27920,7,3.4,15160,51520,63,4345,9696,6782.5,65.1,55.3,1.8,8,35.6,17.1,2.6,0.9,0.5,1.2,-20.4
57448,,21050,,,,,,109,227,161.4,,,,,,,,,,,
57449,,29180,,,,,,210,567,367.4,,,,,,,,,,,
57451,,20780,,,,,,74,175,120.3,,,,,,,,,,,
57452,,28690,,,,,,391,1053,684.4,,,,,,,,,,,
57453,,23940,,,,,,118,303,202.3,,,,,,,,,,,
57454,,29310,,,,,,491,1205,815.1,,,,,,,,,,,
57455,,21860,,,,,,70,166,111.7,,,,,,,,,,,
57456,,23980,,,,,,303,663,469.4,,,,,,,,,,,
57457,,24910,,,,,,55,118,83.1,,,,,,,,,,,
57459,,30600,,,,,,99,272,172.3,,,,,,,,,,,
57460,,23690,,,,,,624,1293,929.2,,,,,,,,,,,
57461,,23700,,,,,,127,288,200.2,,,,,,,,,,,
57462,,24350,,,,,,159,392,260.9,,,,,,,,,,,
57463,,20940,24,4.1,10080,41430,47,51749,101026,73323.2,67.6,59.6,3.2,4.8,25.8,14.5,7.3,1.8,1.8,3.7,-15.2
57464,,27070,,,,,,365,972,630,,,,,,,,,,,
57465,,29260,,2.9,16660,48170,50,826,2130,1391.9,56.9,51.5,1.8,3.6,17,34.8,1.9,0.9,0.3,0.7,-10.6
57466,,23690,,,,,,283,673,456,,,,,,,,,,,
57467,,26360,,,,,,122,305,203.8,,,,,,,,,,,
57468,,23930,,,,,,276,631,435.2,,,,,,,,,,,
57469,,20480,,,,,,278,586,417.5,,,,,,,,,,,
57471,,25050,,,,,,111,280,185.9,,,,,,,,,,,
57472,,22030,,,,,,54,144,92.2,,,,,,,,,,,
57474,,21990,17,3.4,11420,38330,40,2529,5510,3854.3,55.6,50.3,3.4,1.9,25,25.4,4.4,1.4,0.9,2.1,-10.4
57475,,36330,,,,,,179,439,291.6,,,,,,,,,,,
57476,,26590,,,,,,131,361,234.3,,,,,,,,,,,
57477,,22890,,,,,,695,1552,1087.6,,,,,,,,,,,
57479,,30650,,,,,,193,481,320.9,,,,,,,,,,,
57480,,21930,19,3.7,10940,40870,49,10481,20275,14789.3,65.7,58.1,2.7,4.9,31,12,6.6,1.6,1.6,3.4,-15.3
57481,,23450,11,2.7,13500,37040,51,1160,2648,1809.8,62.2,55.4,2.6,4.2,31,15.2,4,1.7,0.8,1.5,-12.4
57482,,27120,,,,,,744,1838,1230.7,,,,,,,,,,,
57483,,18610,27,3.2,10060,31710,35,1359,2951,2067.2,58.6,48.8,3.1,6.7,35.6,6.8,11.5,3.3,2.4,5.8,-12.5
57484,,20940,16,3.1,11610,35460,48,1171,2542,1776,70.2,62.1,3,5.1,31.5,6,5.8,1.9,1.1,2.8,-13.5
57485,,20660,,,,,,45,104,72.3,,,,,,,,,,,
57486,,19580,,,,,,50,125,82.7,,,,,,,,,,,
57487,,24460,11,3,13470,40680,56,2314,4758,3411.1,67.6,60.5,2.6,4.5,31.8,11.6,3.9,1.4,0.8,1.7,-14.9
57488,,20770,,,,,,265,547,393.9,,,,,,,,,,,
57489,,20890,,,,,,117,255,177.4,,,,,,,,,,,
57490,,22520,,,,,,147,323,227.2,,,,,,,,,,,
57491,,19840,22,3.3,10130,33030,36,3307,7366,5082.2,60.1,54.7,3.6,1.8,29.3,13.7,7.2,2.2,1.4,3.6,-10.3
57492,,21170,,,,,,194,426,297.7,,,,,,,,,,,
57493,,23900,,,,,,92,199,140.8,,,,,,,,,,,
57494,,21230,,,,,,98,207,146.1,,,,,,,,,,,
57495,,22460,,,,,,51,121,83.2,,,,,,,,,,,
57496,,20140,,,,,,147,327,227.1,,,,,,,,,,,
57497,,20420,,,,,,109,272,181,,,,,,,,,,,
57498,,26860,9,3.3,14420,47010,46,1090,2491,1711.8,48.6,43.3,1.8,3.5,26.7,33.7,1.8,0.7,0.3,0.8,-10.8
57499,,26410,,,,,,625,1360,965.2,,,,,,,,,,,
57502,,25390,,,,,,135,315,217.8,,,,,,,,,,,
57504,,23260,,,,,,135,300,209.4,,,,,,,,,,,
57505,,24510,,,,,,497,1085,763.7,,,,,,,,,,,
57506,,21000,,,,,,104,232,160.5,,,,,,,,,,,
57507,,25800,,,,,,103,260,171.5,,,,,,,,,,,
57508,,21520,17,3.6,10410,37210,32,2047,4167,2992.9,48.3,44.2,2.8,1.3,28.8,26.6,4.7,1.1,1.1,2.5,-8.4
57509,,23900,,,,,,220,485,339.6,,,,,,,,,,,
57510,,28370,,,,,,462,1096,747.2,,,,,,,,,,,
57511,,28310,,,,,,422,923,647.9,,,,,,,,,,,
57512,,28670,,,,,,254,699,446.3,,,,,,,,,,,
57513,,25560,,,,,,64,131,94.5,,,,,,,,,,,
57514,,25870,,,,,,478,1186,795,,,,,,,,,,,
57515,,24000,,,,,,779,1632,1166.7,,,,,,,,,,,
57516,,25900,,,,,,144,328,226.7,,,,,,,,,,,
57517,,23790,,,,,,115,261,181.6,,,,,,,,,,,
57518,,22420,,,,,,128,332,220.1,,,,,,,,,,,
57519,,25040,,,,,,63,154,104.1,,,,,,,,,,,
57521,,26690,8,3.9,14670,57150,61,1088,2592,1765.6,87.2,74.7,2.4,10.1,21.7,9,2.2,1,0.3,0.9,-20.1
57524,,23250,,,,,,53,111,78.9,,,,,,,,,,,
57526,,26120,,,,,,150,369,246.8,,,,,,,,,,,
57527,,25670,,,,,,148,410,263.2,,,,,,,,,,,
57528,,22090,,,,,,41,103,66.8,,,,,,,,,,,
57529,,27400,17,5.7,9300,52680,21,1078,2291,1618,33,29.9,1.8,1.3,14.9,56.1,1.7,0.4,0.3,1,-5.7
57530,,23330,,,,,,183,460,305.3,,,,,,,,,,,
57531,,26960,,,,,,288,696,471,,,,,,,,,,,
57532,,23020,,,,,,102,218,152,,,,,,,,,,,
57533,,29680,,,,,,354,882,596.3,,,,,,,,,,,
57534,,29680,,,,,,707,1649,1126.1,,,,,,,,,,,
57535,,23140,,,,,,633,1428,991.1,,,,,,,,,,,
57536,,23750,,,,,,93,220,147.7,,,,,,,,,,,
57537,,19950,21,3.2,10840,34580,42,2481,5697,3909.3,68.6,62.9,3.5,2.2,31.1,5.5,7.3,2.2,1.6,3.5,-12.5
57538,,23490,,,,,,114,296,194.7,,,,,,,,,,,
57540,,22420,12,2.9,13190,38110,50,1978,4439,3068.9,66.3,59.8,2.2,4.3,24.6,21.1,4.5,1.7,0.9,1.9,-16.5
57541,,22950,,,,,,257,596,409.1,,,,,,,,,,,
57542,,22130,,,,,,328,934,590.5,,,,,,,,,,,
57543,,26450,,,,,,586,1415,959.2,,,,,,,,,,,
57544,,23860,,,,,,270,612,422.6,,,,,,,,,,,
57545,,31940,,,,,,848,1965,1359.2,,,,,,,,,,,
57546,,30870,,,,,,313,804,536,,,,,,,,,,,
57547,,27990,,,,,,296,716,481,,,,,,,,,,,
57548,,26880,,,,,,226,620,395.8,,,,,,,,,,,
57549,,23600,,,,,,301,698,481.7,,,,,,,,,,,
57550,,25030,,2.6,15360,39280,58,1069,2467,1701.4,67.9,61.4,2.2,4.3,34.3,9.2,2.4,1.2,0.3,0.9,-13.8
57551,,22330,,,,,,84,203,137.4,,,,,,,,,,,
57552,,27220,,,,,,358,893,593.8,,,,,,,,,,,
57553,,27920,,,,,,247,623,417.1,,,,,,,,,,,
57554,,31100,,,,,,295,808,519.1,,,,,,,,,,,
57555,,23780,,,,,,44,107,71.8,,,,,,,,,,,
57556,,21050,19,3.1,11060,34650,45,1281,2790,1966.3,66.2,56.9,3.5,5.8,34,6.9,6.2,1.8,1.3,3.1,-13.3
57557,,32110,,,,,,346,843,565.5,,,,,,,,,,,
57559,,26100,,,,,,74,166,114.6,,,,,,,,,,,
57560,,21200,,,,,,249,622,413.8,,,,,,,,,,,
57561,,23290,,,,,,303,699,483.3,,,,,,,,,,,
57562,,24100,,,,,,325,779,524.6,,,,,,,,,,,
57563,,24870,,,,,,110,320,198.8,,,,,,,,,,,
57564,,19640,,,,,,257,539,383.9,,,,,,,,,,,
57565,,34010,,,,,,316,700,491.6,,,,,,,,,,,
57566,,23820,10,2.7,13700,37410,55,1001,2307,1589.1,72.4,63.9,2.7,5.8,33.6,4.8,3.9,1.5,0.6,1.8,-14.7
57567,,24450,,,,,,61,139,96.2,,,,,,,,,,,
57568,,24960,,,,,,598,1294,913.6,,,,,,,,,,,
57569,,25380,,,,,,124,299,200.9,,,,,,,,,,,
57570,,25260,,,,,,189,426,296.8,,,,,,,,,,,
57571,,23960,,,,,,442,1012,700.4,,,,,,,,,,,
57572,,25000,,,,,,886,1993,1383.9,,,,,,,,,,,
57573,,22050,,,,,,55,129,87.9,,,,,,,,,,,
57574,,39920,,,,,,184,486,314.9,,,,,,,,,,,
57575,,27600,,,,,,549,1358,912.6,,,,,,,,,,,
57576,,28080,,,,,,329,771,521.7,,,,,,,,,,,
57577,,22870,,,,,,151,354,240.9,,,,,,,,,,,
57578,,26750,,,,,,199,474,322.9,,,,,,,,,,,
57579,,26140,,,,,,73,135,100.6,,,,,,,,,,,
57580,,18860,,,,,,76,177,121.9,,,,,,,,,,,
57581,,20780,,,,,,141,347,232.4,,,,,,,,,,,
57582,,25670,11,3.4,13370,44930,49,915,2037,1412.2,61.6,55,2.4,4.2,23.6,24.6,2.9,1,0.6,1.3,-12.7
57583,,26000,,,,,,53,117,81.7,,,,,,,,,,,
57584,,25260,,,,,,260,627,426,,,,,,,,,,,
57586,,32040,,,,,,74,210,132.7,,,,,,,,,,,
57587,,23020,,,,,,100,227,156.7,,,,,,,,,,,
57588,,37110,,,,,,441,1170,759.5,,,,,,,,,,,
57589,,24620,,2.7,15090,40980,55,938,2174,1490.4,76.2,66.7,2.4,7.1,28.5,10,3.7,1.6,0.6,1.5,-18.4
57590,,22030,,,,,,108,220,160.2,,,,,,,,,,,
57591,,20120,21,3.4,10480,35780,38,4193,9030,6354,59,53.1,3.4,2.5,29.1,15.7,7,1.9,1.6,3.5,-10.8
57592,,23130,,,,,,150,327,231,,,,,,,,,,,
57593,,23780,,,,,,416,1081,704,,,,,,,,,,,
57596,,21400,,,,,,305,672,470.5,,,,,,,,,,,
57597,,20320,20,3,10580,32090,36,1058,2217,1580.5,60.2,55.6,3.4,1.2,29,14.5,6.5,1.5,1.3,3.7,-10.2
